lacode,round,positive,tested,utm_x,utm_y,elog_comprate,comp_prev,elogit,prev
E07000044,round 3,0,579,270.915288103,53.462102421800004,-0.7273205121813702,0.32568550643536653,-7.055312843339752,0
E07000045,round 3,1,559,287.412181285,74.892720426,-0.799527584118517,0.31002202643171806,-5.919789510401091,0.0017889087656529517
E07000046,round 3,0,575,243.97827669100002,119.52019102300001,-0.8336228586202556,0.3027763226820325,-7.048386408721883,0
E07000047,round 3,1,587,253.26121601100002,82.8500887391,-0.6901640119295362,0.33390216154721275,-5.968707559985366,0.0017035775127768314
E07000061,round 3,0,522,561.2560161,100.904572998,-1.1933144865194556,0.23254779902178746,-6.951772164398911,0
E07000062,round 3,1,562,580.7829005230001,110.64888511800001,-1.1488828380079759,0.2405821917808219,-5.925146666070334,0.0017793594306049821
E07000063,round 3,0,586,543.0694838339999,105.824937953,-0.8053353981516218,0.3087848500789058,-7.067319848653476,0
E07000064,round 3,0,595,576.844260723,114.52285430799999,-0.79073699660985175,0.31191222570532917,-7.0825485693553,0
E07000065,round 3,1,615,555.099050663,118.917768289,-0.6992016894686516,0.3318988703604088,-6.015343820897925,0.0016260162601626016
E07000066,round 3,0,508,570.96965811,190.775726157,-1.1868496067209298,0.2337006427915519,-6.92461239604856,0
E07000067,round 3,0,487,578.774545958,223.814824053,-0.9750433159446824,0.27374929735806636,-6.882437470997847,0
E07000068,round 3,1,532,560.497442575,195.029963982,-0.9100859549872722,0.2868675995694295,-5.870238089673838,0.0018796992481203006
E07000069,round 3,0,516,579.134517009,186.042439576,-1.004814651994121,0.2678756476683938,-6.940222469119639,0
E07000070,round 3,0,544,572.577139859,205.46723547300002,-0.8415197747120532,0.3011049723756906,-6.9930151229329605,0
E07000071,round 3,0,537,598.903621984,223.991316407,-1.1303512970132619,0.24398000908677875,-6.980075940561763,0
E07000072,round 3,0,465,544.39557039,199.383334711,-1.1913533195934785,0.23288355822088955,-6.836259277277067,0
E07000073,round 3,0,486,545.572594891,209.307592573,-1.4337132532198007,0.19239904988123516,-6.880384082186005,0
E07000074,round 3,1,567,589.2304118699999,204.93244649500002,-0.7023557525379925,0.33119158878504673,-5.9340119723598965,0.001763668430335097
E07000075,round 3,0,521,584.3103621959999,191.531309402,-0.8653479194028221,0.2961082910321489,-6.949856455000773,0
E07000076,round 3,0,528,617.274776405,221.094399228,-1.0719186160256313,0.2549207873259722,-6.963189985870238,0
E07000077,round 3,1,529,556.4862813679999,228.384794707,-0.7468174779847717,0.32140691328077625,-5.864577697202128,0.001890359168241966
E07000078,round 3,0,477,394.247339807,222.138831017,-1.0923229597605457,0.2510504201680672,-6.86171134048073,0
E07000079,round 3,0,505,407.527134218,210.258833142,-0.8481453180650416,0.2997032640949555,-6.918695219020472,0
E07000080,round 3,0,468,364.30558965,212.218782793,-1.0654082278890815,0.2561441835062807,-6.842683282238422,0
E07000081,round 3,0,468,383.935720647,216.804092688,-1.3513456600746394,0.20552147239263804,-6.842683282238422,0
E07000082,round 3,0,505,381.19014938199996,203.178790089,-0.9212144247359397,0.2845894263217098,-6.918695219020472,0
E07000083,round 3,0,501,391.45619301799996,226.16085741999999,-0.8712224464724488,0.29487934078869926,-6.910750787961936,0
E07000084,round 3,0,519,460.43942346100005,153.552323897,-0.8651482329328678,0.29614949037372595,-6.946013991099227,0
E07000085,round 3,0,574,475.08964719500005,129.72950222900002,-0.6733706625834887,0.3376470588235294,-7.046647277848756,0
E07000086,round 3,0,532,446.69352090900003,116.381233263,-0.9553675187174585,0.27769110764430577,-6.970730078143525,0
E07000087,round 3,0,567,455.232230334,106.202561448,-0.6891885213326596,0.3341162654139753,-7.034387929915503,0
E07000088,round 3,0,525,459.388608303,100.924730626,-0.9896929876965411,0.2708547888774459,-6.957497370876951,0
E07000089,round 3,0,576,479.634668219,155.505724148,-0.6690073206376731,0.3386243386243386,-7.050122520269059,0
E07000090,round 3,2,525,470.60372881,107.178721753,-1.0066771337527682,0.26751269035532993,-5.3442462984364365,0.0038095238095238095
E07000091,round 3,0,534,430.391410432,104.23098022699999,-0.7765473939770948,0.31495601173020527,-6.974478911025045,0
E07000092,round 3,0,535,486.458638567,153.79490105099998,-1.1243726827600913,0.24508459076360312,-6.976348070447749,0
E07000093,round 3,0,588,435.92902167,134.62892792899999,-0.7178191407406962,0.3277777777777778,-7.0707241072602764,0
E07000094,round 3,0,550,451.919651519,124.88549307900001,-0.8240166624007571,0.30480397570403095,-7.00397413672268,0
E07000095,round 3,0,465,535.850554024,204.74919651599998,-1.322969822350143,0.21019395579612088,-6.836259277277067,0
E07000096,round 3,0,499,503.233071548,207.952440137,-0.9630291238815923,0.27614831211953517,-6.906754778648554,0
E07000098,round 3,0,478,518.86827969,197.956534167,-1.2195956972194077,0.22787821122740248,-6.863803391452954,0
E07000099,round 3,0,543,523.41500625,231.39368985200002,-0.8239824579703339,0.3048098434004474,-6.99117688712121,0
E07000102,round 3,0,468,507.929111481,196.09819724000002,-1.1175602239661684,0.24633123689727462,-6.842683282238422,0
E07000103,round 3,0,435,510.674250524,197.79112523999999,-1.5206506143718126,0.1792336217552534,-6.769641976852503,0
E07000105,round 3,0,552,598.857126792,141.17228661800002,-0.9343414409031223,0.2819338422391858,-7.007600613951853,0
E07000106,round 3,0,534,615.240352136,162.087963227,-1.221799905544735,0.22750424448217318,-6.974478911025045,0
E07000107,round 3,0,468,555.799178667,173.367127663,-1.2956129008143014,0.21477428180574556,-6.842683282238422,0
E07000108,round 3,1,528,631.9645472010001,148.34929238,-1.0309001291623532,0.2627918529557874,-5.862683757242057,0.001893939393939394
E07000109,round 3,0,461,565.066952831,171.892247871,-1.4136351484116778,0.1955330804888327,-6.827629234502853,0
E07000110,round 3,0,526,577.230403223,153.662437913,-0.9464118005249562,0.27948990435706694,-6.959398512133975,0
E07000111,round 3,0,529,552.383283775,159.370051606,-0.8454110673746269,0.3002832861189802,-6.9650803456014065,0
E07000112,round 3,0,551,617.2393633700001,134.595269151,-0.9721281415589901,0.27434503213049927,-7.005789019253503,0
E07000113,round 3,0,508,593.886210246,166.015649868,-1.1244451749679534,0.24506499759268174,-6.92461239604856,0
E07000114,round 3,0,512,636.038614543,168.108033707,-1.1280921549661311,0.24439140811455848,-6.932447891572509,0
E07000115,round 3,0,544,565.237930571,154.311397298,-0.8010205473401516,0.3096993760635281,-6.9930151229329605,0
E07000116,round 3,0,575,563.0522710600001,139.706009203,-0.734280814827178,0.3241573033707865,-7.048386408721883,0
E07000117,round 3,0,490,383.51021091399997,433.043940957,-1.4318756543911955,0.19268580416830516,-6.888572459565363,0
E07000118,round 3,0,536,357.184339457,418.332223199,-0.9711312159112081,0.2745398773006135,-6.9782137426306985,0
E07000119,round 3,0,592,337.11899866699997,430.212638391,-0.7532265325782518,0.32002158661629787,-7.077498053569231,0
E07000120,round 3,0,445,374.741180517,429.306243837,-1.571085802898496,0.17193523515805706,-6.792344427470809,0
E07000121,round 3,1,509,346.928551955,463.19006744800004,-1.3486950112433773,0.20596533655783958,-5.82600010738045,0.0019646365422396855
E07000122,round 3,0,472,387.27457032499996,440.084247876,-1.5237532163416234,0.1787878787878788,-6.851184927493743,0
E07000123,round 3,0,497,353.71706532400003,431.36025152400003,-1.5181597939393583,0.17961691362486448,-6.902742737158593,0
E07000124,round 3,0,489,370.606045091,438.71983237100005,-0.8912609838083198,0.2907253269916766,-6.88653164253051,0
E07000125,round 3,0,467,382.775253675,422.253624733,-1.2150928553700135,0.22866894197952217,-6.840546529288687,0
E07000126,round 3,0,496,353.629574642,425.067904289,-1.0012646659839173,0.26856835306781485,-6.900730664045173,0
E07000127,round 3,1,529,345.25673925599995,409.716407142,-1.036395920015965,0.2617283950617284,-5.864577697202128,0.001890359168241966
E07000128,round 3,0,532,336.35007835000005,443.925300359,-1.0726120922980826,0.2547892720306513,-6.970730078143525,0
E07000129,round 3,0,493,454.35461187199996,299.51429104799996,-1.0230254293018626,0.26431246655965757,-6.894670039433482,0
E07000130,round 3,1,533,455.942630226,315.71642787999997,-1.0409594372408324,0.26084836665041444,-5.872117789475416,0.001876172607879925
E07000131,round 3,0,541,465.01032569299997,291.289205031,-0.7163353074791312,0.32809667673716014,-6.9874902470009905,0
E07000132,round 3,0,503,444.375726103,298.78251232400004,-0.8888148231957211,0.29123414071510956,-6.914730892718563,0
E07000133,round 3,0,556,475.457200953,321.795888613,-0.7775113272047649,0.31475225225225223,-7.014814351275545,0
E07000134,round 3,0,522,440.491534107,316.248952834,-0.8897721935055786,0.29104062326099056,-6.951772164398911,0
E07000135,round 3,0,370,461.323659144,299.55792826100003,-1.6328494632105004,0.16329225352112675,-6.608000625296087,0
E07000136,round 3,0,504,532.517016969,343.225908254,-1.4948954084875634,0.18307301126044315,-6.916715020353609,0
E07000137,round 3,0,554,539.479403023,374.450834224,-1.0121735322512044,0.26644263082093134,-7.011213987350367,0
E07000138,round 3,0,503,496.71921559099997,370.69889559700005,-1.40132482764608,0.19748723989006675,-6.914730892718563,0
E07000139,round 3,0,554,501.896333834,357.875900181,-0.7611829424446109,0.3182857142857143,-7.011213987350367,0
E07000140,round 3,0,572,530.006819943,322.986474261,-1.028683233620818,0.2632305568338702,-7.04315991598834,0
E07000141,round 3,0,602,499.729757613,325.666478481,-0.7300906957516297,0.32508073196986004,-7.094234845924755,0
E07000142,round 3,0,534,496.321593002,386.62745599500005,-0.8937753544955672,0.2902173913043478,-6.974478911025045,0
E07000143,round 3,0,534,594.073271591,301.022419265,-1.0123631391132242,0.2664015904572565,-6.974478911025045,0
E07000144,round 3,0,589,624.14182679,314.00491017599995,-0.6756365900770748,0.33714285714285713,-7.072421900537371,0
E07000145,round 3,0,511,651.096895249,307.786807367,-1.3360274974100887,0.20804550995530272,-6.930494765951626,0
E07000146,round 3,0,532,564.056698447,317.39563005699995,-1.046220876540506,0.259834871296746,-6.970730078143525,0
E07000147,round 3,0,544,618.080765639,333.262937761,-0.9443088321237258,0.27991782229070367,-6.9930151229329605,0
E07000148,round 3,0,488,621.99862618,308.916854316,-1.4511673064537802,0.1897018970189702,-6.884486652042782,0
E07000149,round 3,0,638,619.4457935209999,297.36750037099995,-0.6666057136833379,0.339171974522293,-7.152268856032539,0
E07000150,round 3,0,418,487.82560213299996,288.489746971,-1.5887242624162035,0.1694298422968055,-6.729824070489475,0
E07000151,round 3,0,591,462.75806745700004,266.01586426399996,-0.6893489063163654,0.3340845070422535,-7.075808863978387,0
E07000152,round 3,0,557,497.896381955,274.43418265099996,-0.878081166531405,0.2934668071654373,-7.016609683894219,0
E07000153,round 3,0,503,485.902180418,279.193044853,-1.137339296553402,0.24268585131894485,-6.914730892718563,0
E07000154,round 3,2,535,476.233389719,261.590547844,-1.3285053005719922,0.20929324482623976,-5.363168338867653,0.003738317757009346
E07000155,round 3,0,577,466.769495431,246.93156404299998,-0.6779063020520076,0.33663366336633666,-7.051855622955894,0
E07000156,round 3,0,514,488.70242141100005,267.322951283,-1.2704795618027074,0.21905572096980008,-6.9363427358340495,0
E07000163,round 3,0,566,392.477214509,455.24349012199997,-0.6704644202136605,0.33829660512209647,-7.0326242610280065,0
E07000164,round 3,1,587,442.589084292,488.81367774800003,-0.6876375247489757,0.33446519524617996,-5.968707559985366,0.0017035775127768314
E07000165,round 3,0,590,431.462831726,459.380419844,-0.7126863596468723,0.3289110005527916,-7.074116816197362,0
E07000166,round 3,0,555,416.205602342,498.363206262,-0.7871472807533301,0.3126760563380282,-7.01301578963963,0
E07000167,round 3,0,579,476.586994474,476.81588408,-0.7546342431370389,0.319712865819989,-7.055312843339752,0
E07000168,round 3,0,510,499.813679838,491.88097247400003,-1.0973131653934836,0.250121891760117,-6.928537818164665,0
E07000169,round 3,1,517,457.22816066300004,432.61682446,-0.8958719378853957,0.2897822445561139,-5.841610180451529,0.0019342359767891683
E07000170,round 3,0,473,450.17887305200003,354.894443363,-1.222413708212885,0.2273815222594543,-6.853299093186078,0
E07000171,round 3,2,521,464.730135589,382.191083313,-1.0728625557179545,0.2547399124939232,-5.336576078665127,0.003838771593090211
E07000172,round 3,0,552,450.22059602400003,340.009523819,-0.9994775517799341,0.2689320388349515,-7.007600613951853,0
E07000173,round 3,0,515,459.846550079,344.772493158,-0.991003498416226,0.2705943691345151,-6.93828448401696,0
E07000174,round 3,0,537,454.714360748,362.39456293,-1.1595418350180857,0.23863636363636365,-6.980075940561763,0
E07000175,round 3,0,544,472.58655236,357.091444132,-1.0033326055015328,0.2681728880157171,-6.9930151229329605,0
E07000176,round 3,0,584,461.733263682,335.299702352,-0.6729096761097061,0.3377521613832853,-7.063903961472069,0
E07000177,round 3,0,541,449.892288215,229.882286967,-1.024669728804898,0.26400389673648317,-6.9874902470009905,0
E07000178,round 3,0,549,453.13591506,205.996151779,-1.7855449740478484,0.14352696014587132,-7.002155954403621,0
E07000179,round 3,0,507,463.366992649,192.01215040300002,-0.9678396474717926,0.27518959913326113,-6.922643891475888,0
E07000180,round 3,0,558,443.948184054,195.467314074,-0.8605111132279315,0.2971246006389776,-7.018401799069201,0
E07000181,round 3,0,564,434.48817188699996,212.663355713,-0.9029631245611932,0.28833418237391745,-7.029087564149662,0
E07000187,round 3,0,551,362.906990628,144.54747416799998,-0.9085057735742075,0.2871954380508035,-7.005789019253503,0
E07000188,round 3,1,514,332.628932839,142.371765844,-0.9998501027903873,0.26885075403016123,-5.835784921260449,0.0019455252918287938
E07000189,round 3,0,606,350.090553659,118.35819871700001,-0.7624681360393409,0.31801566579634466,-7.10085190894405,0
E07000192,round 3,0,480,400.852690931,312.743281717,-1.165684018915858,0.23750618505690252,-6.8679744089702925,0
E07000193,round 3,0,557,420.422975753,325.977424099,-1.091424476949276,0.25123818099954975,-7.016609683894219,0
E07000194,round 3,1,522,410.58038736,309.342252032,-0.8678641379686807,0.2955832389580974,-5.851244166332663,0.0019157088122605363
E07000195,round 3,0,527,383.113458132,347.993797591,-1.120488161024834,0.24580223880597016,-6.961296045910167,0
E07000196,round 3,0,527,390.570501675,302.568401699,-0.8758636040915083,0.29392080312325713,-6.961296045910167,0
E07000197,round 3,0,554,391.380687334,326.357234842,-0.9268180839821535,0.28346055979643764,-7.011213987350367,0
E07000198,round 3,0,542,396.622619182,351.364013396,-0.8383042803918623,0.30178173719376394,-6.98933526597456,0
E07000199,round 3,0,519,422.020067716,302.92149832800004,-1.05149857082593,0.25881768504719327,-6.946013991099227,0
E07000200,round 3,0,568,598.461967995,241.767503543,-0.708394698784257,0.3298550724637681,-7.036148493750536,0
E07000202,round 3,0,544,616.547512188,244.420207161,-1.2583879424475946,0.22113821138211381,-6.9930151229329605,0
E07000203,round 3,0,574,607.6123363830001,262.304585168,-0.704767711582964,0.33065902578796563,-7.046647277848756,0
E07000207,round 3,0,466,512.32736315,165.01184287200002,-1.0406356729384143,0.2608938547486033,-6.838405200847344,0
E07000208,round 3,0,515,521.163424789,162.449373589,-1.0259620967466079,0.2637474541751528,-6.93828448401696,0
E07000209,round 3,0,524,498.833833785,151.133386093,-1.0467368010591411,0.259733859043864,-6.955592608396297,0
E07000210,round 3,0,547,516.825260815,152.16460020399998,-0.7899479204282527,0.3120728929384966,-6.9985096422506015,0
E07000211,round 3,0,527,526.567879952,151.92340158800002,-0.9594335883470484,0.2768746722600944,-6.961296045910167,0
E07000212,round 3,0,517,502.74160133,167.05870358500002,-1.2146403409761817,0.22876106194690266,-6.942156705699469,0
E07000213,round 3,0,531,507.193796205,170.69215122,-1.0904872439695876,0.25140977443609025,-6.968850378341948,0
E07000214,round 3,0,563,490.360335236,160.147567438,-0.8363367514088752,0.3022007514761138,-7.027314514039777,0
E07000215,round 3,0,569,535.7568912759999,152.170903741,-0.7895721876815166,0.312157721796276,-7.037905963447182,0
E07000216,round 3,0,547,492.48438470300005,142.294425946,-0.7742430742181403,0.3154555940023068,-6.9985096422506015,0
E07000217,round 3,0,565,500.47823163,158.844442203,-0.9614369892661002,0.27648202137998057,-7.030857476116121,0
E07000218,round 3,0,493,426.03406464200003,295.947718047,-1.0843554280432448,0.25255623721881393,-6.894670039433482,0
E07000219,round 3,0,485,435.54303027599997,289.805205614,-1.2790439728954492,0.21758636159712877,-6.878326468291325,0
E07000220,round 3,0,525,448.739295051,275.36852744500004,-1.0243825568434755,0.2640562248995984,-6.957497370876951,0
E07000221,round 3,0,556,422.690817404,255.507221058,-0.7626165545277694,0.3179749715585893,-7.014814351275545,0
E07000222,round 3,0,536,430.321940826,266.842986273,-0.9305409961525478,0.28270042194092826,-6.9782137426306985,0
E07000223,round 3,0,550,520.794746465,105.267405562,-0.8726643242527827,0.2945902517407606,-7.00397413672268,0
E07000224,round 3,0,584,498.90190873800003,101.868109668,-0.9607350938625631,0.2766258246936852,-7.063903961472069,0
E07000225,round 3,0,563,486.40481788,109.298736911,-0.8920851574373528,0.29057187017001546,-7.027314514039777,0
E07000226,round 3,0,509,527.001106296,136.29494253000001,-1.2944727129629574,0.2149768615902398,-6.926577033222725,0
E07000227,round 3,0,569,515.453851653,125.156570425,-0.7057972947265715,0.33042973286875726,-7.037905963447182,0
E07000228,round 3,0,529,533.469525278,126.698020784,-0.7521627022927492,0.3202416918429003,-6.9650803456014065,0
E07000229,round 3,1,586,513.34313206,103.846828425,-0.8323539272143562,0.30304594734124934,-5.967001074929607,0.0017064846416382253
E07000234,round 3,1,526,398.168738856,273.57923164,-0.9172399488414873,0.2854042322300597,-5.858885082208841,0.0019011406844106464
E07000235,round 3,0,489,378.126198878,250.31417145,-1.0137257219379285,0.2661246612466125,-6.88653164253051,0
E07000236,round 3,0,501,404.792013424,266.51198210999996,-1.2723286570391064,0.21873638344226579,-6.910750787961936,0
E07000237,round 3,1,496,385.557351083,255.352408924,-1.244562073673506,0.22351885098743268,-5.800102245661878,0.0020161290322580645
E07000238,round 3,0,580,396.976855338,251.258722063,-0.7527109015216152,0.3201320132013201,-7.057036981697891,0
E07000239,round 3,0,513,382.101959453,275.420175616,-1.0934056384417534,0.2508557457212714,-6.934397209928558,0
E07000240,round 3,0,519,515.214634224,208.80724342899998,-0.8614960511169651,0.29691075514874143,-6.946013991099227,0
E07000241,round 3,1,489,524.011083889,210.335613166,-1.2491157254122416,0.22272727272727272,-5.785874363374673,0.002044989775051125
E07000242,round 3,0,520,539.531961293,217.69133751400003,-0.8099728202600014,0.30778301886792453,-6.947937068614969,0
E07000243,round 3,0,500,525.079683627,224.582710651,-1.252051983751589,0.2222222222222222,-6.90875477931522,0
E07000244,round 3,0,544,639.183311399,268.720841109,-0.8911848107430788,0.290753607696419,-6.9930151229329605,0
E07000245,round 3,0,543,576.662460237,264.215413901,-0.9621414594392219,0.27633587786259545,-6.99117688712121,0
E07000246,round 3,0,545,315.93244971999997,128.64796715399999,-0.9359682329267295,0.2816032887975334,-6.994849985833071,0
E08000001,round 3,0,491,370.609920438,408.835128775,-1.4806330157847667,0.18521312712184082,-6.890609120147166,0
E08000002,round 3,0,533,379.956001302,408.89546264899997,-1.1395465313317115,0.2422867513611615,-6.9726062513017535,0
E08000003,round 3,2,512,384.98394066199995,395.51257001600004,-1.8762115857872208,0.13272962483829237,-5.319099905730565,0.00390625
E08000004,round 3,0,468,392.91256890100004,405.18251075,-1.5748398670261996,0.1714077315827863,-6.842683282238422,0
E08000005,round 3,1,425,388.74141784299997,411.499332719,-1.6640589969143256,0.1590909090909091,-5.645446897643238,0.002352941176470588
E08000006,round 3,0,453,377.40001299700003,400.067273038,-1.600578496790584,0.16777777777777778,-6.810142450115136,0
E08000007,round 3,0,511,389.91870635699996,389.04147719499997,-1.044490865386926,0.2601626016260163,-6.930494765951626,0
E08000008,round 3,1,480,394.328427697,397.604902305,-1.3580640205151915,0.20442930153321975,-5.7672787862153285,0.0020833333333333333
E08000009,round 3,0,515,377.815275563,391.843539864,-1.1094819609050135,0.24784688995215312,-6.93828448401696,0
E08000010,round 3,0,485,360.89952889299997,403.24044725600004,-1.2613180848370589,0.2206213417379559,-6.878326468291325,0
E08000011,round 3,0,401,343.67057540999997,392.85125195300003,-1.6980795170879888,0.15458381281166092,-6.688354713946762,0
E08000012,round 3,0,449,338.624070738,390.67190469599996,-1.7309382872144272,0.15035081857667892,-6.80128303447162,0
E08000013,round 3,0,489,352.419886277,395.40685662199996,-1.2523286579565107,0.22217214961694456,-6.88653164253051,0
E08000014,round 3,0,494,334.063557227,405.430717033,-1.2275595075618786,0.2264840182648402,-6.8966943316227125,0
E08000015,round 3,0,477,329.50338997800003,387.47512192399995,-1.2220564797592315,0.22744539411206077,-6.86171134048073,0
E08000016,round 3,0,502,436.22366941700005,405.89147416699996,-1.2190819645140194,0.22797456857402362,-6.912742820493176,0
E08000017,round 3,0,460,458.508906805,404.225114688,-1.4452042068659545,0.1906134211609716,-6.825460036255307,0
E08000018,round 3,0,438,445.70193303499997,392.26202738300003,-1.4281577158411052,0.19325153374233128,-6.776506992372183,0
E08000019,round 3,0,485,435.559602053,387.43262723,-1.4510732379850941,0.1897156213478769,-6.878326468291325,0
E08000021,round 3,0,475,423.44126631,566.301880445,-1.513897821144684,0.18024132730015083,-6.85751406254539,0
E08000022,round 3,0,464,431.71515919899997,569.9166006,-1.054697438861852,0.25818989450305385,-6.834108738813838,0
E08000023,round 3,0,462,435.560355042,564.16745354,-1.2721041638061243,0.21876473361621876,-6.829793737512425,0
E08000024,round 3,0,490,435.82817926900003,555.2853506490001,-1.2321858105029264,0.22567382366377342,-6.888572459565363,0
E08000025,round 3,0,411,408.079722576,286.65031248099996,-2.0759421086678076,0.1113519371444053,-6.71295620067707,0
E08000026,round 3,0,507,433.551836025,279.671768656,-1.6215806389913803,0.1648780487804878,-6.922643891475888,0
E08000027,round 3,0,464,392.534897266,287.57883846699997,-1.3838746798747925,0.20025839793281655,-6.834108738813838,0
E08000028,round 3,0,482,399.479488659,290.54275283299995,-1.8046032111593562,0.1411867874890383,-6.872128101338986,0
E08000029,round 3,0,478,415.560600089,281.647516309,-1.2412985386046687,0.22408182240818225,-6.863803391452954,0
E08000030,round 3,0,430,401.322381575,299.914315832,-1.6610447465131184,0.15949554896142434,-6.7580945044277305,0
E08000031,round 3,0,467,391.993894402,298.98761040399995,-1.7510924396749585,0.14779874213836477,-6.840546529288687,0
E08000032,round 3,0,460,413.348993246,435.731118148,-1.7207092633974477,0.15166501813386085,-6.825460036255307,0
E08000033,round 3,0,523,407.324997822,424.509313885,-1.1061952633925651,0.24846190250828207,-6.953684210870537,0
E08000034,round 3,1,501,417.944788304,418.446319357,-1.301451594359387,0.21379897785349233,-5.810142490647111,0.001996007984031936
E08000035,round 3,1,518,429.663771656,434.957332915,-1.30742719826737,0.21280065226253567,-5.84354441703136,0.0019305019305019305
E08000036,round 3,0,457,438.393850127,420.01002235699997,-1.328074632114471,0.20934493815849747,-6.818924065275521,0
E08000037,round 3,0,461,423.477452484,560.846109557,-1.2930004465325369,0.21521335807050093,-6.827629234502853,0
E09000002,round 3,1,422,547.602652097,185.27371705599998,-2.1816979496292728,0.10131108462455304,-5.638354669333745,0.002369668246445498
E09000003,round 3,0,499,524.405872526,191.472989968,-1.5299423187479997,0.1778880226789511,-6.906754778648554,0
E09000004,round 3,0,543,548.3392765799999,175.80118346999998,-1.196890035444387,0.23191489361702128,-6.99117688712121,0
E09000005,round 3,1,453,520.712829803,185.53087195,-2.1999160396900987,0.09966996699669967,-5.709322655031817,0.002207505518763797
E09000006,round 3,0,502,541.347088422,167.796501455,-1.0569535945359094,0.25776872134488027,-6.912742820493176,0
E09000007,round 3,0,464,527.995975098,184.25407147500002,-1.9325972589366769,0.12636165577342048,-6.834108738813838,0
E09000008,round 3,0,500,533.145953383,165.297725723,-1.6518743665596192,0.16074825618262523,-6.90875477931522,0
E09000009,round 3,1,533,515.99540929,181.406493616,-1.8015338081578718,0.1415694591728526,-5.872117789475416,0.001876172607879925
E09000010,round 3,0,486,533.131666537,195.218249881,-1.8297524915657915,0.13816534541336353,-6.880384082186005,0
E09000011,round 3,0,454,542.969543071,177.25939708200002,-1.6863989535702288,0.1561325589340622,-6.812345094177479,0
E09000012,round 3,0,438,534.115675404,185.44679857000003,-2.022400499716044,0.11676886163689683,-6.776506992372183,0
E09000013,round 3,0,392,523.805619116,178.449407199,-2.145953574770915,0.1046047378227309,-6.665683717782408,0
E09000014,round 3,0,520,531.5598296159999,189.624966706,-1.779030706376524,0.1443241742991951,-6.947937068614969,0
E09000015,round 3,0,513,515.2003665020001,189.32166196100002,-1.625632598354081,0.16432225063938619,-6.934397209928558,0
E09000016,round 3,0,445,552.9573070499999,188.217760889,-1.413693335308005,0.19551845342706503,-6.792344427470809,0
E09000017,round 3,0,465,508.700144194,183.668934516,-1.6484529277567685,0.1612012426648257,-6.836259277277067,0
E09000018,round 3,0,472,514.082879423,175.812303248,-1.9039267971691776,0.129564511766297,-6.851184927493743,0
E09000019,round 3,0,472,531.1429936760001,185.030248421,-1.7624162063219593,0.14637904468412943,-6.851184927493743,0
E09000020,round 3,0,424,525.532078494,179.54043351,-2.270464846190009,0.09350935093509351,-6.744059186311348,0
E09000021,round 3,0,517,519.357386695,167.715618891,-1.3220759936588176,0.21035598705501618,-6.942156705699469,0
E09000022,round 3,0,480,530.7784886229999,174.57865151,-1.874111187044075,0.1329655172413793,-6.8679744089702925,0
E09000023,round 3,0,487,537.4838643820001,174.247522356,-1.69962775335045,0.15440479949479002,-6.882437470997847,0
E09000024,round 3,0,438,525.990238496,169.372874845,-1.720377400629778,0.15170278637770898,-6.776506992372183,0
E09000025,round 3,0,383,541.2352685069999,183.534653652,-2.3788493453371005,0.0847084708470847,-6.642486801367256,0
E09000026,round 3,1,471,543.66234974,188.699801063,-1.8505849156979735,0.13569997137131407,-5.74833085091727,0.0021231422505307855
E09000027,round 3,1,492,516.926053956,173.53706459900002,-1.1245101503866817,0.24504950495049505,-5.791996831479057,0.0020325203252032522
E09000028,round 3,1,466,533.706559884,177.387419608,-1.915506069881763,0.1282614666300467,-5.737646988608957,0.002145922746781116
E09000029,round 3,0,482,526.588428885,164.594744618,-1.297974083419831,0.21438023820026467,-6.872128101338986,0
E09000030,round 3,1,458,536.196346395,181.596039833,-2.1536371404662686,0.10390199637023594,-5.720311776607412,0.002183406113537118
E09000031,round 3,0,475,537.9002894500001,189.457957027,-1.8212265792903686,0.1391812865497076,-6.85751406254539,0
E09000032,round 3,0,478,526.45614758,174.00799525,-1.6312136290678527,0.16354981298877933,-6.863803391452954,0
E09000033,round 3,0,438,527.31571489,181.20292586600002,-2.2321723717726094,0.0968096809680968,-6.776506992372183,0
E06000001,round 4,1,450,449.883104909,532.1342919260001,-1.450503332956506,0.18979333614508645,-5.702670745803511,0.0022222222222222222
E06000002,round 4,1,466,450.229253905,517.3971694,-1.7258623979548224,0.1510045366169799,-5.737646988608957,0.002145922746781116
E06000003,round 4,0,469,460.827180468,520.003597134,-1.3371197115926254,0.20785525154457193,-6.844815479208263,0
E06000004,round 4,0,454,443.965418604,519.150730616,-1.347315642885897,0.2061762034514078,-6.812345094177479,0
E06000005,round 4,1,485,429.17640998400003,515.229579318,-1.2173464914782144,0.22827618600281824,-5.777652323222656,0.002061855670103093
E06000006,round 4,0,384,352.02280249700004,384.020815642,-1.6441973534946732,0.16175231676495366,-6.645090969505644,0
E06000007,round 4,0,483,361.748872539,389.199703128,-1.2057184534830951,0.23033175355450236,-6.874198495453294,0
E06000008,round 4,1,346,368.498427743,426.313288627,-2.1254448949420888,0.10652709359605911,-5.43952753509956,0.002890173410404624
E06000009,round 4,0,451,331.96950422599997,436.33839933599995,-1.5509973724204982,0.17481709664998074,-6.805722553416985,0
E06000010,round 4,1,418,509.448558162,431.094060695,-1.7119988139019855,0.1527777777777778,-5.628819436182746,0.0023923444976076554
