"","date","region","count_pos","count_all","rolling_infections","rolling_total"
"1810",2020-07-27,"London",0,2,0.285714285714286,4
"1811",2020-07-27,"South East",0,4,0,3.42857142857143
"1812",2020-07-27,"South West",0,1,0,1.28571428571429
"1813",2020-07-28,"North East",0,1,0,1.57142857142857
"1814",2020-07-28,"North West",1,5,0.714285714285714,5
"1815",2020-07-28,"East Midlands",0,2,0.285714285714286,2.71428571428571
"1816",2020-07-28,"West Midlands",0,2,0.142857142857143,2.57142857142857
"1817",2020-07-28,"East of England",1,1,0.285714285714286,3.57142857142857
"1818",2020-07-28,"London",0,2,0.142857142857143,3.28571428571429
"1819",2020-07-28,"South East",0,4,0,3.28571428571429
"1820",2020-07-28,"South West",0,1,0,1.28571428571429
"1821",2020-07-29,"North East",1,1,0.142857142857143,1.57142857142857
"1822",2020-07-29,"North West",0,5,0.714285714285714,5.28571428571429
"1823",2020-07-29,"East Midlands",1,3,0.285714285714286,2.42857142857143
"1824",2020-07-29,"West Midlands",0,6,0.142857142857143,2.71428571428571
"1825",2020-07-29,"East of England",0,3,0.142857142857143,3.28571428571429
"1826",2020-07-29,"London",0,2,0,3.14285714285714
"1827",2020-07-29,"South East",0,1,0,3
"1828",2020-07-29,"South West",0,3,0,1.42857142857143
"1829",2020-07-30,"North East",0,3,0.142857142857143,1.85714285714286
"1830",2020-07-30,"North West",2,7,1,5.85714285714286
"1831",2020-07-30,"Yorkshire and The Humber",0,2,0.428571428571429,1.85714285714286
"1832",2020-07-30,"East Midlands",1,6,0.285714285714286,3
"1833",2020-07-30,"West Midlands",1,5,0.285714285714286,3.14285714285714
"1834",2020-07-30,"East of England",2,3,0.428571428571429,3.14285714285714
"1835",2020-07-30,"London",0,2,0,3
"1836",2020-07-30,"South East",1,6,0.142857142857143,3.71428571428571
"1837",2020-07-30,"South West",0,4,0,1.85714285714286
"1838",2020-07-31,"North East",0,1,0.142857142857143,1.71428571428571
"1839",2020-07-31,"North West",1,1,1,5.14285714285714
"1840",2020-07-31,"Yorkshire and The Humber",2,3,0.714285714285714,2.14285714285714
"1841",2020-07-31,"East Midlands",0,2,0.285714285714286,2.71428571428571
"1842",2020-07-31,"West Midlands",1,3,0.428571428571429,3.42857142857143
"1843",2020-07-31,"East of England",0,1,0.428571428571429,2.57142857142857
"1844",2020-07-31,"London",0,3,0,2.85714285714286
"1845",2020-07-31,"South East",1,4,0.285714285714286,3.42857142857143
"1846",2020-07-31,"South West",0,4,0,2.14285714285714
"1847",2020-08-01,"North East",0,3,0.142857142857143,1.85714285714286
"1848",2020-08-01,"North West",1,11,0.857142857142857,5.85714285714286
"1849",2020-08-01,"Yorkshire and The Humber",0,4,0.571428571428571,2.28571428571429
"1850",2020-08-01,"East Midlands",1,8,0.428571428571429,3.57142857142857
"1851",2020-08-01,"West Midlands",0,6,0.428571428571429,3.85714285714286
"1852",2020-08-01,"East of England",0,9,0.428571428571429,3.42857142857143
"1853",2020-08-01,"London",1,7,0.142857142857143,2.85714285714286
"1854",2020-08-01,"South East",2,13,0.571428571428571,4.71428571428571
"1855",2020-08-01,"South West",1,8,0.142857142857143,3.14285714285714
"1856",2020-08-02,"North East",0,1,0.142857142857143,1.71428571428571
"1857",2020-08-02,"North West",0,2,0.857142857142857,5.71428571428571
"1858",2020-08-02,"East Midlands",0,2,0.428571428571429,3.57142857142857
"1859",2020-08-02,"West Midlands",0,1,0.285714285714286,3.57142857142857
"1860",2020-08-02,"London",0,1,0.142857142857143,2.71428571428571
"1861",2020-08-02,"South East",1,7,0.714285714285714,5.57142857142857
"1862",2020-08-02,"South West",0,1,0.142857142857143,3.14285714285714
"1863",2020-08-03,"North East",0,5,0.142857142857143,2.14285714285714
"1864",2020-08-03,"North West",2,8,1,5.57142857142857
"1865",2020-08-03,"Yorkshire and The Humber",0,1,0.571428571428571,2
"1866",2020-08-03,"East Midlands",0,9,0.428571428571429,4.57142857142857
"1867",2020-08-03,"West Midlands",0,3,0.285714285714286,3.71428571428571
"1868",2020-08-03,"East of England",2,8,0.714285714285714,4.42857142857143
"1869",2020-08-03,"London",2,9,0.428571428571429,3.71428571428571
"1870",2020-08-03,"South East",0,12,0.714285714285714,6.71428571428571
"1871",2020-08-03,"South West",0,2,0.142857142857143,3.28571428571429
"1872",2020-08-04,"North East",0,2,0.142857142857143,2.28571428571429
"1873",2020-08-04,"North West",0,6,0.857142857142857,5.71428571428571
"1874",2020-08-04,"Yorkshire and The Humber",0,4,0.285714285714286,2.28571428571429
"1875",2020-08-04,"East Midlands",1,2,0.571428571428571,4.57142857142857
"1876",2020-08-04,"West Midlands",0,4,0.285714285714286,4
"1877",2020-08-04,"East of England",0,8,0.714285714285714,4.71428571428571
"1878",2020-08-04,"London",1,4,0.571428571428571,4
"1879",2020-08-04,"South East",1,2,0.857142857142857,6.42857142857143
"1880",2020-08-04,"South West",0,1,0.142857142857143,3.28571428571429
"1881",2020-08-05,"North East",0,2,0,2.42857142857143
"1882",2020-08-05,"North West",0,3,0.857142857142857,5.42857142857143
"1883",2020-08-05,"Yorkshire and The Humber",0,1,0.285714285714286,2.28571428571429
"1884",2020-08-05,"East Midlands",1,2,0.571428571428571,4.42857142857143
"1885",2020-08-05,"West Midlands",0,2,0.285714285714286,3.42857142857143
"1886",2020-08-05,"East of England",0,3,0.571428571428571,5
"1887",2020-08-05,"South East",0,4,0.857142857142857,6.85714285714286
"1888",2020-08-05,"South West",0,2,0.142857142857143,3.14285714285714
"1889",2020-08-06,"North East",0,2,0,2.28571428571429
"1890",2020-08-06,"North West",0,3,0.571428571428571,4.85714285714286
"1891",2020-08-06,"Yorkshire and The Humber",1,2,0.428571428571429,2.42857142857143
"1892",2020-08-06,"East Midlands",0,2,0.428571428571429,3.85714285714286
"1893",2020-08-06,"West Midlands",0,1,0.142857142857143,2.85714285714286
"1894",2020-08-06,"East of England",1,3,0.714285714285714,5
"1895",2020-08-06,"London",1,2,0.714285714285714,4
"1896",2020-08-06,"South East",0,3,0.714285714285714,6.42857142857143
"1897",2020-08-06,"South West",0,2,0.142857142857143,2.85714285714286
"1898",2020-08-07,"North East",0,1,0,2.28571428571429
"1899",2020-08-07,"North West",0,2,0.428571428571429,5
"1900",2020-08-07,"Yorkshire and The Humber",2,2,0.714285714285714,2.42857142857143
"1901",2020-08-07,"East Midlands",0,2,0.428571428571429,3.85714285714286
"1902",2020-08-07,"West Midlands",2,4,0.285714285714286,3
"1903",2020-08-07,"East of England",0,3,0.428571428571429,5
"1904",2020-08-07,"South East",0,4,0.571428571428571,6.42857142857143
"1905",2020-08-07,"South West",0,1,0.142857142857143,2.42857142857143
"1906",2020-08-08,"North East",0,2,0,2.14285714285714
"1907",2020-08-08,"North West",1,2,0.428571428571429,3.71428571428571
"1908",2020-08-08,"Yorkshire and The Humber",0,2,0.428571428571429,2.28571428571429
"1909",2020-08-08,"East Midlands",0,3,0.285714285714286,3.14285714285714
"1910",2020-08-08,"West Midlands",0,1,0.285714285714286,2.28571428571429
"1911",2020-08-08,"East of England",1,2,0.571428571428571,5.14285714285714
"1912",2020-08-08,"London",0,3,0.714285714285714,4.14285714285714
"1913",2020-08-08,"South East",0,5,0.285714285714286,5.28571428571429
"1914",2020-08-08,"South West",0,2,0,1.57142857142857
"1915",2020-08-09,"North West",0,2,0.428571428571429,3.71428571428571
"1916",2020-08-09,"Yorkshire and The Humber",0,1,0.428571428571429,1.85714285714286
"1917",2020-08-09,"West Midlands",1,2,0.428571428571429,2.42857142857143
"1918",2020-08-09,"East of England",0,2,0.571428571428571,4.14285714285714
"1919",2020-08-09,"London",1,4,0.857142857142857,4.28571428571429
"1920",2020-08-09,"South East",0,1,0.142857142857143,4.42857142857143
"1921",2020-08-10,"North East",0,1,0,2.14285714285714
"1922",2020-08-10,"North West",1,5,0.285714285714286,3.28571428571429
"1923",2020-08-10,"Yorkshire and The Humber",1,6,0.571428571428571,2.57142857142857
"1924",2020-08-10,"East Midlands",1,6,0.428571428571429,3.71428571428571
"1925",2020-08-10,"West Midlands",0,5,0.428571428571429,2.71428571428571
"1926",2020-08-10,"East of England",1,9,0.428571428571429,4.28571428571429
"1927",2020-08-10,"London",1,7,0.857142857142857,4.28571428571429
"1928",2020-08-10,"South East",1,8,0.285714285714286,3.85714285714286
"1929",2020-08-10,"South West",1,4,0.142857142857143,2
"1930",2020-08-11,"North West",0,4,0.285714285714286,3
"1931",2020-08-11,"Yorkshire and The Humber",0,2,0.571428571428571,2.28571428571429
"1932",2020-08-11,"West Midlands",0,1,0.428571428571429,2.28571428571429
"1933",2020-08-11,"East of England",0,2,0.428571428571429,3.42857142857143
"1934",2020-08-11,"London",0,2,0.857142857142857,4.42857142857143
"1935",2020-08-11,"South East",0,1,0.142857142857143,3.71428571428571
"1936",2020-08-11,"South West",0,1,0.142857142857143,1.85714285714286
"1937",2020-08-12,"North East",0,2,0,1.71428571428571
"1938",2020-08-12,"North West",0,5,0.285714285714286,3.28571428571429
"1939",2020-08-12,"Yorkshire and The Humber",0,1,0.571428571428571,2.28571428571429
"1940",2020-08-12,"East Midlands",0,2,0.428571428571429,2.71428571428571
"1941",2020-08-12,"West Midlands",0,3,0.428571428571429,2.42857142857143
"1942",2020-08-12,"East of England",0,5,0.428571428571429,3.71428571428571
"1943",2020-08-12,"London",0,7,0.571428571428571,4.14285714285714
"1944",2020-08-12,"South East",0,4,0.142857142857143,3.71428571428571
"1945",2020-08-12,"South West",0,3,0.142857142857143,2.14285714285714
"1946",2020-08-13,"North East",0,1,0,1.57142857142857
"1947",2020-08-13,"North West",1,2,0.428571428571429,3.14285714285714
"1948",2020-08-13,"Yorkshire and The Humber",1,3,0.571428571428571,2.42857142857143
"1949",2020-08-13,"East Midlands",0,2,0.285714285714286,2.71428571428571
"1950",2020-08-13,"West Midlands",0,3,0.428571428571429,2.71428571428571
"1951",2020-08-13,"East of England",0,2,0.285714285714286,3.57142857142857
"1952",2020-08-13,"London",0,5,0.428571428571429,4.28571428571429
"1953",2020-08-13,"South East",0,4,0.142857142857143,3.85714285714286
"1954",2020-08-13,"South West",0,4,0.142857142857143,2.42857142857143
"1955",2020-08-14,"North West",0,2,0.428571428571429,3.14285714285714
"1956",2020-08-14,"Yorkshire and The Humber",2,4,0.571428571428571,2.71428571428571
"1957",2020-08-14,"East Midlands",0,6,0.142857142857143,3.28571428571429
"1958",2020-08-14,"West Midlands",0,5,0.142857142857143,2.85714285714286
"1959",2020-08-14,"East of England",0,3,0.285714285714286,3.57142857142857
"1960",2020-08-14,"London",0,5,0.285714285714286,4.71428571428571
"1961",2020-08-14,"South East",1,4,0.285714285714286,3.85714285714286
"1962",2020-08-14,"South West",0,1,0.142857142857143,2.28571428571429
"1963",2020-08-15,"North East",0,2,0,1.57142857142857
"1964",2020-08-15,"North West",0,6,0.285714285714286,3.71428571428571
"1965",2020-08-15,"Yorkshire and The Humber",0,2,0.571428571428571,2.71428571428571
"1966",2020-08-15,"East Midlands",2,6,0.428571428571429,3.85714285714286
"1967",2020-08-15,"West Midlands",1,5,0.285714285714286,3.42857142857143
"1968",2020-08-15,"East of England",0,2,0.142857142857143,3.57142857142857
"1969",2020-08-15,"London",0,6,0.285714285714286,5.14285714285714
"1970",2020-08-15,"South East",0,5,0.285714285714286,3.85714285714286
"1971",2020-08-15,"South West",0,4,0.142857142857143,2.71428571428571
"1972",2020-08-16,"Yorkshire and The Humber",0,3,0.571428571428571,3
"1973",2020-08-16,"East Midlands",0,4,0.428571428571429,4.14285714285714
"1974",2020-08-16,"London",0,4,0.142857142857143,5.14285714285714
"1975",2020-08-16,"South East",1,3,0.428571428571429,4.14285714285714
"1976",2020-08-17,"North East",0,4,0,1.85714285714286
"1977",2020-08-17,"North West",2,8,0.571428571428571,4.57142857142857
"1978",2020-08-17,"Yorkshire and The Humber",0,4,0.428571428571429,2.71428571428571
"1979",2020-08-17,"East Midlands",1,4,0.571428571428571,4.28571428571429
"1980",2020-08-17,"West Midlands",1,4,0.285714285714286,3.71428571428571
"1981",2020-08-17,"East of England",1,5,0.285714285714286,4
"1982",2020-08-17,"London",2,8,0.285714285714286,5.28571428571429
"1983",2020-08-17,"South East",0,8,0.285714285714286,4.14285714285714
"1984",2020-08-17,"South West",0,2,0.142857142857143,2.71428571428571
"1985",2020-08-18,"North East",1,1,0.142857142857143,1.85714285714286
"1986",2020-08-18,"North West",0,1,0.428571428571429,4
"1987",2020-08-18,"East Midlands",0,2,0.428571428571429,3.71428571428571
"1988",2020-08-18,"East of England",0,5,0.142857142857143,3.42857142857143
"1989",2020-08-18,"London",0,3,0.285714285714286,5.42857142857143
"1990",2020-08-18,"South East",0,3,0.285714285714286,4.42857142857143
"1991",2020-08-19,"North East",0,2,0.142857142857143,1.85714285714286
"1992",2020-08-19,"North West",1,1,0.571428571428571,3.57142857142857
"1993",2020-08-19,"East Midlands",0,4,0.428571428571429,4
"1994",2020-08-19,"West Midlands",0,1,0.285714285714286,3.14285714285714
"1995",2020-08-19,"East of England",0,2,0.142857142857143,3.42857142857143
"1996",2020-08-19,"London",0,1,0.285714285714286,4.57142857142857
"1997",2020-08-19,"South East",1,5,0.428571428571429,4.57142857142857
"1998",2020-08-19,"South West",1,4,0.142857142857143,2.71428571428571
"1999",2020-08-20,"North East",1,5,0.285714285714286,2.42857142857143
"2000",2020-08-20,"North West",1,13,0.714285714285714,4.71428571428571
"2001",2020-08-20,"Yorkshire and The Humber",1,5,0.571428571428571,3.14285714285714
"2002",2020-08-20,"East Midlands",0,3,0.428571428571429,4.14285714285714
"2003",2020-08-20,"West Midlands",0,6,0.285714285714286,3.85714285714286
"2004",2020-08-20,"East of England",0,4,0.142857142857143,3.28571428571429
"2005",2020-08-20,"London",0,5,0.285714285714286,4.57142857142857
"2006",2020-08-20,"South East",0,9,0.428571428571429,5.28571428571429
"2007",2020-08-21,"North West",2,4,0.857142857142857,5
"2008",2020-08-21,"Yorkshire and The Humber",0,2,0.571428571428571,3.28571428571429
"2009",2020-08-21,"East Midlands",0,5,0.428571428571429,4
"2010",2020-08-21,"West Midlands",2,4,0.571428571428571,4
"2011",2020-08-21,"East of England",1,4,0.285714285714286,3.57142857142857
"2012",2020-08-21,"London",0,5,0.285714285714286,4.57142857142857
"2013",2020-08-21,"South East",0,5,0.285714285714286,5.42857142857143
"2014",2020-08-21,"South West",1,1,0.285714285714286,2.71428571428571
"2015",2020-08-22,"North East",0,1,0.285714285714286,2.28571428571429
"2016",2020-08-22,"Yorkshire and The Humber",0,1,0.428571428571429,3
"2017",2020-08-22,"East of England",0,3,0.285714285714286,3.57142857142857
"2018",2020-08-22,"London",1,4,0.428571428571429,4.28571428571429
"2019",2020-08-22,"South East",0,5,0.285714285714286,5.42857142857143
"2020",2020-08-22,"South West",2,2,0.571428571428571,2.57142857142857
"2021",2020-08-23,"North East",0,1,0.285714285714286,2.28571428571429
"2022",2020-08-23,"North West",1,3,1,5.14285714285714
"2023",2020-08-23,"Yorkshire and The Humber",0,2,0.142857142857143,2.71428571428571
"2024",2020-08-23,"East Midlands",0,3,0.142857142857143,3.57142857142857
"2025",2020-08-23,"West Midlands",0,1,0.571428571428571,3.71428571428571
"2026",2020-08-23,"East of England",0,2,0.285714285714286,3.57142857142857
"2027",2020-08-23,"London",0,6,0.428571428571429,4.57142857142857
"2028",2020-08-23,"South East",0,4,0.142857142857143,5.57142857142857
"2029",2020-08-23,"South West",0,1,0.571428571428571,2.14285714285714
"2030",2020-08-24,"North East",1,2,0.428571428571429,2.28571428571429
"2031",2020-08-24,"North West",0,1,1,4.42857142857143
"2032",2020-08-24,"East Midlands",0,8,0.142857142857143,4.14285714285714
"2033",2020-08-24,"West Midlands",0,7,0.571428571428571,4
"2034",2020-08-24,"East of England",1,10,0.285714285714286,4.28571428571429
"2035",2020-08-24,"London",2,4,0.428571428571429,4
"2036",2020-08-24,"South East",0,9,0.142857142857143,5.71428571428571
"2037",2020-08-24,"South West",0,2,0.571428571428571,2.28571428571429
"2038",2020-08-25,"North East",0,3,0.428571428571429,2.14285714285714
"2039",2020-08-25,"North West",0,7,0.714285714285714,4.28571428571429
"2040",2020-08-25,"Yorkshire and The Humber",0,2,0.142857142857143,2.71428571428571
"2041",2020-08-25,"East Midlands",0,1,0,3.71428571428571
"2042",2020-08-25,"West Midlands",0,4,0.428571428571429,3.85714285714286
"2043",2020-08-25,"East of England",0,3,0.285714285714286,4
"2044",2020-08-25,"London",1,7,0.571428571428571,4.57142857142857
"2045",2020-08-25,"South East",0,4,0.142857142857143,5.85714285714286
"2046",2020-08-25,"South West",0,1,0.571428571428571,1.85714285714286
"2047",2020-08-26,"North East",0,1,0.285714285714286,2.14285714285714
"2048",2020-08-26,"North West",0,3,0.714285714285714,4.57142857142857
"2049",2020-08-26,"East Midlands",0,4,0,4
"2050",2020-08-26,"West Midlands",0,2,0.285714285714286,3.57142857142857
"2051",2020-08-26,"East of England",0,6,0.285714285714286,4.57142857142857
"2052",2020-08-26,"London",0,4,0.571428571428571,5
"2053",2020-08-26,"South East",1,4,0.142857142857143,5.71428571428571
"2054",2020-08-27,"North West",0,5,0.571428571428571,5.14285714285714
"2055",2020-08-27,"East Midlands",1,4,0.142857142857143,4
"2056",2020-08-27,"West Midlands",2,4,0.571428571428571,4
"2057",2020-08-27,"East of England",2,5,0.571428571428571,4.71428571428571
"2058",2020-08-27,"London",1,4,0.714285714285714,4.85714285714286
"2059",2020-08-27,"South East",0,7,0.142857142857143,5.42857142857143
"2060",2020-08-27,"South West",0,2,0.571428571428571,1.85714285714286
"2061",2020-08-28,"North East",0,1,0.285714285714286,2
"2062",2020-08-28,"North West",0,8,0.428571428571429,4.42857142857143
"2063",2020-08-28,"Yorkshire and The Humber",0,2,0.142857142857143,2.57142857142857
"2064",2020-08-28,"East Midlands",0,7,0.142857142857143,4.57142857142857
"2065",2020-08-28,"West Midlands",0,3,0.571428571428571,3.57142857142857
"2066",2020-08-28,"East of England",0,2,0.428571428571429,4.42857142857143
"2067",2020-08-28,"London",1,7,0.857142857142857,5.14285714285714
"2068",2020-08-28,"South East",1,6,0.285714285714286,5.57142857142857
"2069",2020-08-28,"South West",0,3,0.428571428571429,1.71428571428571
"2070",2020-08-29,"North East",0,3,0.142857142857143,1.71428571428571
"2071",2020-08-29,"North West",2,5,0.428571428571429,4.57142857142857
"2072",2020-08-29,"Yorkshire and The Humber",0,2,0.142857142857143,2.28571428571429
"2073",2020-08-29,"East Midlands",1,3,0.285714285714286,4.28571428571429
"2074",2020-08-29,"West Midlands",0,8,0.285714285714286,4.14285714285714
"2075",2020-08-29,"East of England",0,1,0.428571428571429,4.14285714285714
"2076",2020-08-29,"London",1,6,0.857142857142857,5.42857142857143
"2077",2020-08-29,"South East",0,2,0.285714285714286,5.14285714285714
"2078",2020-08-29,"South West",0,1,0.285714285714286,1.71428571428571
"2079",2020-08-30,"North East",1,4,0.285714285714286,2.14285714285714
"2080",2020-08-30,"North West",0,4,0.285714285714286,4.71428571428571
"2081",2020-08-30,"Yorkshire and The Humber",2,4,0.285714285714286,2.14285714285714
"2082",2020-08-30,"East Midlands",0,3,0.285714285714286,4.28571428571429
"2083",2020-08-30,"West Midlands",1,3,0.428571428571429,4.42857142857143
"2084",2020-08-30,"East of England",0,1,0.428571428571429,4
"2085",2020-08-30,"London",3,7,1.28571428571429,5.57142857142857
"2086",2020-08-30,"South East",0,4,0.285714285714286,5.14285714285714
"2087",2020-08-30,"South West",0,2,0,1.71428571428571
"2088",2020-08-31,"North East",0,1,0.285714285714286,2.14285714285714
"2089",2020-08-31,"North West",0,4,0.285714285714286,5.14285714285714
"2090",2020-08-31,"Yorkshire and The Humber",0,2,0.285714285714286,2.14285714285714
"2091",2020-08-31,"East Midlands",3,5,0.714285714285714,3.85714285714286
"2092",2020-08-31,"West Midlands",2,3,0.714285714285714,3.85714285714286
"2093",2020-08-31,"East of England",0,4,0.285714285714286,3.14285714285714
"2094",2020-08-31,"London",2,6,1.28571428571429,5.85714285714286
"2095",2020-08-31,"South East",0,9,0.285714285714286,5.14285714285714
"2096",2020-08-31,"South West",0,3,0,2
"2097",2020-09-01,"North East",3,11,0.571428571428571,3.42857142857143
"2098",2020-09-01,"North West",1,25,0.428571428571429,7.71428571428571
"2099",2020-09-01,"Yorkshire and The Humber",2,11,0.571428571428571,3.57142857142857
"2100",2020-09-01,"East Midlands",1,17,0.857142857142857,6.14285714285714
"2101",2020-09-01,"West Midlands",1,8,0.857142857142857,4.42857142857143
"2102",2020-09-01,"East of England",1,19,0.428571428571429,5.42857142857143
"2103",2020-09-01,"London",1,17,1.28571428571429,7.28571428571429
"2104",2020-09-01,"South East",2,30,0.571428571428571,8.85714285714286
"2105",2020-09-01,"South West",1,11,0.142857142857143,3.28571428571429
"2106",2020-09-02,"North East",1,2,0.714285714285714,3.28571428571429
"2107",2020-09-02,"North West",2,9,0.714285714285714,8.57142857142857
"2108",2020-09-02,"Yorkshire and The Humber",0,2,0.571428571428571,3.57142857142857
"2109",2020-09-02,"East Midlands",0,10,0.857142857142857,7
"2110",2020-09-02,"West Midlands",0,8,0.857142857142857,5.28571428571429
"2111",2020-09-02,"East of England",0,1,0.428571428571429,4.71428571428571
"2112",2020-09-02,"London",1,10,1.42857142857143,8.14285714285714
"2113",2020-09-02,"South East",1,9,0.571428571428571,9.57142857142857
"2114",2020-09-02,"South West",0,3,0.142857142857143,3.57142857142857
"2115",2020-09-03,"North West",1,8,0.857142857142857,9
"2116",2020-09-03,"Yorkshire and The Humber",0,2,0.571428571428571,3.57142857142857
"2117",2020-09-03,"East Midlands",0,3,0.714285714285714,6.85714285714286
"2118",2020-09-03,"West Midlands",2,7,0.857142857142857,5.71428571428571
"2119",2020-09-03,"East of England",0,15,0.142857142857143,6.14285714285714
"2120",2020-09-03,"London",1,7,1.42857142857143,8.57142857142857
"2121",2020-09-03,"South East",0,5,0.571428571428571,9.28571428571429
"2122",2020-09-03,"South West",0,3,0.142857142857143,3.71428571428571
"2123",2020-09-04,"North East",0,3,0.714285714285714,3.57142857142857
"2124",2020-09-04,"North West",0,6,0.857142857142857,8.71428571428571
"2125",2020-09-04,"Yorkshire and The Humber",1,3,0.714285714285714,3.71428571428571
"2126",2020-09-04,"East Midlands",2,12,1,7.57142857142857
"2127",2020-09-04,"West Midlands",1,7,1,6.28571428571429
"2128",2020-09-04,"East of England",2,10,0.428571428571429,7.28571428571429
"2129",2020-09-04,"London",0,10,1.28571428571429,9
"2130",2020-09-04,"South East",0,6,0.428571428571429,9.28571428571429
"2131",2020-09-04,"South West",0,3,0.142857142857143,3.71428571428571
"2132",2020-09-05,"North East",1,7,0.857142857142857,4.42857142857143
"2133",2020-09-05,"North West",2,9,0.857142857142857,9.28571428571429
"2134",2020-09-05,"Yorkshire and The Humber",0,2,0.714285714285714,3.71428571428571
"2135",2020-09-05,"East Midlands",0,5,0.857142857142857,7.85714285714286
"2136",2020-09-05,"West Midlands",2,8,1.28571428571429,6.28571428571429
"2137",2020-09-05,"East of England",0,3,0.428571428571429,7.57142857142857
"2138",2020-09-05,"London",2,7,1.42857142857143,9.14285714285714
"2139",2020-09-05,"South East",0,11,0.428571428571429,10.5714285714286
"2140",2020-09-05,"South West",0,2,0.142857142857143,3.85714285714286
"2141",2020-09-06,"North East",1,2,1,4.28571428571429
"2142",2020-09-06,"North West",1,7,1,9.71428571428571
"2143",2020-09-06,"Yorkshire and The Humber",0,3,0.428571428571429,3.57142857142857
"2144",2020-09-06,"East Midlands",0,3,0.857142857142857,7.85714285714286
"2145",2020-09-06,"West Midlands",1,7,1.28571428571429,6.85714285714286
"2146",2020-09-06,"East of England",0,7,0.428571428571429,8.42857142857143
"2147",2020-09-06,"London",0,2,1,8.42857142857143
"2148",2020-09-06,"South East",0,3,0.428571428571429,10.4285714285714
"2149",2020-09-06,"South West",1,4,0.285714285714286,4.14285714285714
"2150",2020-09-07,"North East",0,4,0.857142857142857,4.28571428571429
"2151",2020-09-07,"North West",1,18,1.14285714285714,11.7142857142857
"2152",2020-09-07,"Yorkshire and The Humber",1,4,0.571428571428571,3.85714285714286
"2153",2020-09-07,"East Midlands",1,9,0.571428571428571,8.42857142857143
"2154",2020-09-07,"West Midlands",0,6,1,7.28571428571429
"2155",2020-09-07,"East of England",1,14,0.571428571428571,9.85714285714286
"2156",2020-09-07,"London",2,11,1,9.14285714285714
"2157",2020-09-07,"South East",1,22,0.571428571428571,12.2857142857143
"2158",2020-09-07,"South West",0,6,0.285714285714286,4.57142857142857
"2159",2020-09-08,"North East",0,5,0.857142857142857,4.85714285714286
"2160",2020-09-08,"North West",6,13,1.85714285714286,10
"2161",2020-09-08,"Yorkshire and The Humber",1,4,0.428571428571429,2.85714285714286
"2162",2020-09-08,"East Midlands",0,6,0.428571428571429,6.85714285714286
"2163",2020-09-08,"West Midlands",0,4,0.857142857142857,6.71428571428571
"2164",2020-09-08,"East of England",2,9,0.714285714285714,8.42857142857143
"2165",2020-09-08,"London",1,9,1,8
"2166",2020-09-08,"South East",0,9,0.285714285714286,9.28571428571429
"2167",2020-09-08,"South West",0,3,0.142857142857143,3.42857142857143
"2168",2020-09-09,"North East",0,5,0.428571428571429,4
"2169",2020-09-09,"North West",1,10,1.71428571428571,10.1428571428571
"2170",2020-09-09,"Yorkshire and The Humber",0,3,0.428571428571429,3
"2171",2020-09-09,"East Midlands",2,8,0.714285714285714,6.57142857142857
"2172",2020-09-09,"West Midlands",0,7,0.857142857142857,6.57142857142857
"2173",2020-09-09,"East of England",2,10,1,9.71428571428571
"2174",2020-09-09,"London",0,5,0.857142857142857,7.28571428571429
"2175",2020-09-09,"South East",0,8,0.142857142857143,9.14285714285714
"2176",2020-09-09,"South West",0,2,0.142857142857143,3.28571428571429
"2177",2020-09-10,"North East",1,6,0.428571428571429,4.57142857142857
"2178",2020-09-10,"North West",6,20,2.42857142857143,11.8571428571429
"2179",2020-09-10,"Yorkshire and The Humber",0,5,0.428571428571429,3.42857142857143
"2180",2020-09-10,"East Midlands",2,15,1,8.28571428571429
"2181",2020-09-10,"West Midlands",0,12,0.571428571428571,7.28571428571429
"2182",2020-09-10,"East of England",0,11,1,9.14285714285714
"2183",2020-09-10,"London",0,12,0.714285714285714,8
"2184",2020-09-10,"South East",2,17,0.428571428571429,10.8571428571429
"2185",2020-09-10,"South West",0,7,0.142857142857143,3.85714285714286
"2186",2020-09-11,"North East",0,2,0.428571428571429,4.42857142857143
"2187",2020-09-11,"North West",2,14,2.71428571428571,13
"2188",2020-09-11,"Yorkshire and The Humber",0,5,0.285714285714286,3.71428571428571
"2189",2020-09-11,"East Midlands",0,6,0.714285714285714,7.42857142857143
"2190",2020-09-11,"West Midlands",0,3,0.428571428571429,6.71428571428571
"2191",2020-09-11,"East of England",2,13,1,9.57142857142857
"2192",2020-09-11,"London",0,10,0.714285714285714,8
"2193",2020-09-11,"South East",1,15,0.571428571428571,12.1428571428571
"2194",2020-09-11,"South West",0,5,0.142857142857143,4.14285714285714
"2195",2020-09-12,"North East",0,3,0.285714285714286,3.85714285714286
"2196",2020-09-12,"North West",4,16,3,14
"2197",2020-09-12,"Yorkshire and The Humber",0,7,0.285714285714286,4.42857142857143
"2198",2020-09-12,"East Midlands",3,7,1.14285714285714,7.71428571428571
"2199",2020-09-12,"West Midlands",4,11,0.714285714285714,7.14285714285714
"2200",2020-09-12,"East of England",3,10,1.42857142857143,10.5714285714286
"2201",2020-09-12,"London",0,3,0.428571428571429,7.42857142857143
"2202",2020-09-12,"South East",0,9,0.571428571428571,11.8571428571429
"2203",2020-09-12,"South West",0,3,0.142857142857143,4.28571428571429
"2204",2020-09-13,"North East",0,3,0.142857142857143,4
"2205",2020-09-13,"North West",2,11,3.14285714285714,14.5714285714286
