nhs_region,age_group,react_week_number,react_week_start_date,number_positive,number_samples,round
North West,55-64,28,06/07/2020,0,26,Round 2
North West,65+,28,06/07/2020,0,22,Round 2
South East,5-12,28,06/07/2020,0,48,Round 2
South East,13-17,28,06/07/2020,0,25,Round 2
South East,18-24,28,06/07/2020,0,21,Round 2
South East,25-34,28,06/07/2020,0,47,Round 2
South East,35-44,28,06/07/2020,0,69,Round 2
South East,45-54,28,06/07/2020,0,116,Round 2
South East,55-64,28,06/07/2020,0,78,Round 2
South East,65+,28,06/07/2020,0,52,Round 2
South West,5-12,28,06/07/2020,0,29,Round 2
South West,13-17,28,06/07/2020,0,21,Round 2
South West,18-24,28,06/07/2020,0,25,Round 2
South West,25-34,28,06/07/2020,0,42,Round 2
South West,35-44,28,06/07/2020,0,57,Round 2
South West,45-54,28,06/07/2020,0,84,Round 2
South West,55-64,28,06/07/2020,0,73,Round 2
South West,65+,28,06/07/2020,0,62,Round 2
East of England,5-12,30,20/07/2020,0,202,Round 3
East of England,13-17,30,20/07/2020,0,239,Round 3
East of England,18-24,30,20/07/2020,0,159,Round 3
East of England,25-34,30,20/07/2020,0,242,Round 3
East of England,35-44,30,20/07/2020,0,306,Round 3
East of England,45-54,30,20/07/2020,0,380,Round 3
East of England,55-64,30,20/07/2020,0,427,Round 3
East of England,65+,30,20/07/2020,0,760,Round 3
London,5-12,30,20/07/2020,0,110,Round 3
London,13-17,30,20/07/2020,1,122,Round 3
London,18-24,30,20/07/2020,0,83,Round 3
London,25-34,30,20/07/2020,0,193,Round 3
London,35-44,30,20/07/2020,0,183,Round 3
London,45-54,30,20/07/2020,0,187,Round 3
London,55-64,30,20/07/2020,0,165,Round 3
London,65+,30,20/07/2020,0,240,Round 3
Midlands,5-12,30,20/07/2020,0,292,Round 3
Midlands,13-17,30,20/07/2020,0,338,Round 3
Midlands,18-24,30,20/07/2020,0,239,Round 3
Midlands,25-34,30,20/07/2020,0,424,Round 3
Midlands,35-44,30,20/07/2020,1,428,Round 3
Midlands,45-54,30,20/07/2020,0,654,Round 3
Midlands,55-64,30,20/07/2020,0,733,Round 3
Midlands,65+,30,20/07/2020,1,1213,Round 3
North East and Yorkshire,5-12,30,20/07/2020,0,149,Round 3
North East and Yorkshire,13-17,30,20/07/2020,0,161,Round 3
North East and Yorkshire,18-24,30,20/07/2020,0,134,Round 3
North East and Yorkshire,25-34,30,20/07/2020,1,223,Round 3
North East and Yorkshire,35-44,30,20/07/2020,0,215,Round 3
North East and Yorkshire,45-54,30,20/07/2020,0,297,Round 3
North East and Yorkshire,55-64,30,20/07/2020,0,382,Round 3
North East and Yorkshire,65+,30,20/07/2020,0,698,Round 3
North West,5-12,30,20/07/2020,0,149,Round 3
North West,13-17,30,20/07/2020,0,148,Round 3
North West,18-24,30,20/07/2020,0,118,Round 3
North West,25-34,30,20/07/2020,0,203,Round 3
North West,35-44,30,20/07/2020,0,235,Round 3
North West,45-54,30,20/07/2020,0,256,Round 3
North West,55-64,30,20/07/2020,0,361,Round 3
North West,65+,30,20/07/2020,0,653,Round 3
South East,5-12,30,20/07/2020,0,297,Round 3
South East,13-17,30,20/07/2020,0,304,Round 3
South East,18-24,30,20/07/2020,0,224,Round 3
South East,25-34,30,20/07/2020,0,336,Round 3
South East,35-44,30,20/07/2020,1,435,Round 3
South East,45-54,30,20/07/2020,0,602,Round 3
South East,55-64,30,20/07/2020,0,688,Round 3
South East,65+,30,20/07/2020,0,1190,Round 3
South West,5-12,30,20/07/2020,0,132,Round 3
South West,13-17,30,20/07/2020,0,134,Round 3
South West,18-24,30,20/07/2020,0,86,Round 3
South West,25-34,30,20/07/2020,1,154,Round 3
South West,35-44,30,20/07/2020,0,157,Round 3
South West,45-54,30,20/07/2020,0,222,Round 3
South West,55-64,30,20/07/2020,0,268,Round 3
South West,65+,30,20/07/2020,0,562,Round 3
East of England,5-12,31,27/07/2020,0,986,Round 3
East of England,13-17,31,27/07/2020,1,836,Round 3
East of England,18-24,31,27/07/2020,0,575,Round 3
East of England,25-34,31,27/07/2020,0,1087,Round 3
East of England,35-44,31,27/07/2020,0,1480,Round 3
East of England,45-54,31,27/07/2020,0,2087,Round 3
East of England,55-64,31,27/07/2020,0,2455,Round 3
East of England,65+,31,27/07/2020,2,3778,Round 3
London,5-12,31,27/07/2020,0,586,Round 3
London,13-17,31,27/07/2020,1,466,Round 3
London,18-24,31,27/07/2020,0,384,Round 3
London,25-34,31,27/07/2020,1,1152,Round 3
London,35-44,31,27/07/2020,0,1204,Round 3
London,45-54,31,27/07/2020,0,1166,Round 3
London,55-64,31,27/07/2020,0,1173,Round 3
London,65+,31,27/07/2020,0,1381,Round 3
Midlands,5-12,31,27/07/2020,0,1323,Round 3
Midlands,13-17,31,27/07/2020,3,1146,Round 3
Midlands,18-24,31,27/07/2020,0,794,Round 3
Midlands,25-34,31,27/07/2020,0,1553,Round 3
Midlands,35-44,31,27/07/2020,0,2020,Round 3
Midlands,45-54,31,27/07/2020,0,3100,Round 3
Midlands,55-64,31,27/07/2020,0,3633,Round 3
Midlands,65+,31,27/07/2020,2,5533,Round 3
North East and Yorkshire,5-12,31,27/07/2020,1,694,Round 3
North East and Yorkshire,13-17,31,27/07/2020,0,597,Round 3
North East and Yorkshire,18-24,31,27/07/2020,0,444,Round 3
North East and Yorkshire,25-34,31,27/07/2020,0,841,Round 3
North East and Yorkshire,35-44,31,27/07/2020,0,1098,Round 3
North East and Yorkshire,45-54,31,27/07/2020,0,1663,Round 3
North East and Yorkshire,55-64,31,27/07/2020,0,2149,Round 3
North East and Yorkshire,65+,31,27/07/2020,2,3165,Round 3
North West,5-12,31,27/07/2020,0,644,Round 3
North West,13-17,31,27/07/2020,0,562,Round 3
North West,18-24,31,27/07/2020,1,377,Round 3
North West,25-34,31,27/07/2020,1,819,Round 3
North West,35-44,31,27/07/2020,1,1026,Round 3
North West,45-54,31,27/07/2020,0,1466,Round 3
North West,55-64,31,27/07/2020,1,1821,Round 3
North West,65+,31,27/07/2020,0,2714,Round 3
South East,5-12,31,27/07/2020,0,1353,Round 3
South East,13-17,31,27/07/2020,0,1208,Round 3
South East,18-24,31,27/07/2020,0,738,Round 3
South East,25-34,31,27/07/2020,0,1433,Round 3
South East,35-44,31,27/07/2020,0,2139,Round 3
South East,45-54,31,27/07/2020,0,3022,Round 3
South East,55-64,31,27/07/2020,1,3601,Round 3
South East,65+,31,27/07/2020,1,5466,Round 3
South West,5-12,31,27/07/2020,0,478,Round 3
South West,13-17,31,27/07/2020,0,438,Round 3
South West,18-24,31,27/07/2020,0,305,Round 3
South West,25-34,31,27/07/2020,0,597,Round 3
South West,35-44,31,27/07/2020,0,762,Round 3
South West,45-54,31,27/07/2020,0,1219,Round 3
South West,55-64,31,27/07/2020,1,1649,Round 3
South West,65+,31,27/07/2020,0,2705,Round 3
East of England,5-12,32,03/08/2020,0,532,Round 3
East of England,13-17,32,03/08/2020,0,328,Round 3
East of England,18-24,32,03/08/2020,2,350,Round 3
East of England,25-34,32,03/08/2020,0,720,Round 3
East of England,35-44,32,03/08/2020,1,1085,Round 3
East of England,45-54,32,03/08/2020,0,1448,Round 3
East of England,55-64,32,03/08/2020,0,1468,Round 3
East of England,65+,32,03/08/2020,0,1721,Round 3
London,5-12,32,03/08/2020,0,421,Round 3
London,13-17,32,03/08/2020,0,253,Round 3
London,18-24,32,03/08/2020,0,316,Round 3
London,25-34,32,03/08/2020,2,962,Round 3
London,35-44,32,03/08/2020,1,1039,Round 3
London,45-54,32,03/08/2020,1,981,Round 3
London,55-64,32,03/08/2020,0,862,Round 3
London,65+,32,03/08/2020,0,837,Round 3
Midlands,5-12,32,03/08/2020,0,707,Round 3
Midlands,13-17,32,03/08/2020,0,447,Round 3
Midlands,18-24,32,03/08/2020,1,506,Round 3
Midlands,25-34,32,03/08/2020,1,1046,Round 3
Midlands,35-44,32,03/08/2020,1,1462,Round 3
Midlands,45-54,32,03/08/2020,1,1944,Round 3
Midlands,55-64,32,03/08/2020,0,2214,Round 3
Midlands,65+,32,03/08/2020,1,2514,Round 3
North East and Yorkshire,5-12,32,03/08/2020,0,377,Round 3
North East and Yorkshire,13-17,32,03/08/2020,0,243,Round 3
North East and Yorkshire,18-24,32,03/08/2020,1,268,Round 3
North East and Yorkshire,25-34,32,03/08/2020,0,588,Round 3
North East and Yorkshire,35-44,32,03/08/2020,1,785,Round 3
North East and Yorkshire,45-54,32,03/08/2020,0,1091,Round 3
North East and Yorkshire,55-64,32,03/08/2020,2,1212,Round 3
North East and Yorkshire,65+,32,03/08/2020,2,1425,Round 3
North West,5-12,32,03/08/2020,0,363,Round 3
North West,13-17,32,03/08/2020,0,234,Round 3
North West,18-24,32,03/08/2020,0,258,Round 3
North West,25-34,32,03/08/2020,1,564,Round 3
North West,35-44,32,03/08/2020,1,757,Round 3
North West,45-54,32,03/08/2020,1,1047,Round 3
North West,55-64,32,03/08/2020,0,1128,Round 3
North West,65+,32,03/08/2020,2,1283,Round 3
South East,5-12,32,03/08/2020,1,823,Round 3
South East,13-17,32,03/08/2020,0,526,Round 3
South East,18-24,32,03/08/2020,1,550,Round 3
South East,25-34,32,03/08/2020,0,1109,Round 3
South East,35-44,32,03/08/2020,0,1686,Round 3
South East,45-54,32,03/08/2020,0,2065,Round 3
South East,55-64,32,03/08/2020,0,2153,Round 3
South East,65+,32,03/08/2020,2,2496,Round 3
South West,5-12,32,03/08/2020,0,350,Round 3
South West,13-17,32,03/08/2020,0,228,Round 3
South West,18-24,32,03/08/2020,0,251,Round 3
South West,25-34,32,03/08/2020,0,505,Round 3
South West,35-44,32,03/08/2020,0,652,Round 3
South West,45-54,32,03/08/2020,0,882,Round 3
South West,55-64,32,03/08/2020,1,1029,Round 3
South West,65+,32,03/08/2020,0,1377,Round 3
East of England,5-12,33,10/08/2020,0,51,Round 3
East of England,13-17,33,10/08/2020,0,32,Round 3
East of England,18-24,33,10/08/2020,0,41,Round 3
East of England,25-34,33,10/08/2020,0,79,Round 3
East of England,35-44,33,10/08/2020,0,114,Round 3
East of England,45-54,33,10/08/2020,0,132,Round 3
East of England,55-64,33,10/08/2020,0,97,Round 3
East of England,65+,33,10/08/2020,0,108,Round 3
London,5-12,33,10/08/2020,0,32,Round 3
London,13-17,33,10/08/2020,0,26,Round 3
London,18-24,33,10/08/2020,0,29,Round 3
London,25-34,33,10/08/2020,0,121,Round 3
London,35-44,33,10/08/2020,0,107,Round 3
London,45-54,33,10/08/2020,0,98,Round 3
London,55-64,33,10/08/2020,0,85,Round 3
London,65+,33,10/08/2020,0,47,Round 3
Midlands,5-12,33,10/08/2020,0,73,Round 3
Midlands,13-17,33,10/08/2020,0,58,Round 3
Midlands,18-24,33,10/08/2020,0,53,Round 3
Midlands,25-34,33,10/08/2020,0,88,Round 3
Midlands,35-44,33,10/08/2020,0,154,Round 3
Midlands,45-54,33,10/08/2020,0,197,Round 3
Midlands,55-64,33,10/08/2020,0,172,Round 3
Midlands,65+,33,10/08/2020,0,155,Round 3
North East and Yorkshire,5-12,33,10/08/2020,0,26,Round 3
North East and Yorkshire,13-17,33,10/08/2020,0,17,Round 3
North East and Yorkshire,18-24,33,10/08/2020,0,32,Round 3
North East and Yorkshire,25-34,33,10/08/2020,0,49,Round 3
North East and Yorkshire,35-44,33,10/08/2020,0,59,Round 3
North East and Yorkshire,45-54,33,10/08/2020,0,89,Round 3
North East and Yorkshire,55-64,33,10/08/2020,0,107,Round 3
North East and Yorkshire,65+,33,10/08/2020,0,62,Round 3
North West,5-12,33,10/08/2020,0,30,Round 3
North West,13-17,33,10/08/2020,0,19,Round 3
North West,18-24,33,10/08/2020,0,31,Round 3
North West,25-34,33,10/08/2020,0,49,Round 3
North West,35-44,33,10/08/2020,0,72,Round 3
North West,45-54,33,10/08/2020,0,61,Round 3
North West,55-64,33,10/08/2020,0,76,Round 3
North West,65+,33,10/08/2020,0,69,Round 3
South East,5-12,33,10/08/2020,0,95,Round 3
South East,13-17,33,10/08/2020,0,48,Round 3
South East,18-24,33,10/08/2020,0,58,Round 3
South East,25-34,33,10/08/2020,0,115,Round 3
South East,35-44,33,10/08/2020,0,186,Round 3
South East,45-54,33,10/08/2020,0,194,Round 3
South East,55-64,33,10/08/2020,0,164,Round 3
South East,65+,33,10/08/2020,0,164,Round 3
South West,5-12,33,10/08/2020,0,39,Round 3
South West,13-17,33,10/08/2020,0,28,Round 3
South West,18-24,33,10/08/2020,0,29,Round 3
South West,25-34,33,10/08/2020,0,44,Round 3
South West,35-44,33,10/08/2020,0,82,Round 3
South West,45-54,33,10/08/2020,0,105,Round 3
South West,55-64,33,10/08/2020,0,97,Round 3
South West,65+,33,10/08/2020,0,95,Round 3
East of England,5-12,34,17/08/2020,0,260,Round 4
East of England,13-17,34,17/08/2020,0,265,Round 4
East of England,18-24,34,17/08/2020,0,169,Round 4
East of England,25-34,34,17/08/2020,0,248,Round 4
East of England,35-44,34,17/08/2020,2,340,Round 4
East of England,45-54,34,17/08/2020,0,451,Round 4
East of England,55-64,34,17/08/2020,0,619,Round 4
East of England,65+,34,17/08/2020,0,1078,Round 4
London,5-12,34,17/08/2020,0,110,Round 4
London,13-17,34,17/08/2020,0,140,Round 4
London,18-24,34,17/08/2020,0,91,Round 4
London,25-34,34,17/08/2020,0,198,Round 4
London,35-44,34,17/08/2020,0,218,Round 4
London,45-54,34,17/08/2020,0,240,Round 4
London,55-64,34,17/08/2020,0,273,Round 4
London,65+,34,17/08/2020,0,338,Round 4
Midlands,5-12,34,17/08/2020,0,379,Round 4
Midlands,13-17,34,17/08/2020,0,356,Round 4
Midlands,18-24,34,17/08/2020,0,246,Round 4
Midlands,25-34,34,17/08/2020,1,449,Round 4
Midlands,35-44,34,17/08/2020,0,567,Round 4
Midlands,45-54,34,17/08/2020,0,761,Round 4
Midlands,55-64,34,17/08/2020,0,915,Round 4
Midlands,65+,34,17/08/2020,0,1659,Round 4
NA,55-64,34,17/08/2020,0,1,Round 4
North East and Yorkshire,5-12,34,17/08/2020,0,184,Round 4
North East and Yorkshire,13-17,34,17/08/2020,0,210,Round 4
North East and Yorkshire,18-24,34,17/08/2020,1,134,Round 4
North East and Yorkshire,25-34,34,17/08/2020,1,253,Round 4
North East and Yorkshire,35-44,34,17/08/2020,0,297,Round 4
North East and Yorkshire,45-54,34,17/08/2020,0,442,Round 4
North East and Yorkshire,55-64,34,17/08/2020,0,589,Round 4
North East and Yorkshire,65+,34,17/08/2020,1,1072,Round 4
North West,5-12,34,17/08/2020,0,177,Round 4
North West,13-17,34,17/08/2020,0,179,Round 4
North West,18-24,34,17/08/2020,0,136,Round 4
North West,25-34,34,17/08/2020,0,219,Round 4
North West,35-44,34,17/08/2020,0,268,Round 4
North West,45-54,34,17/08/2020,0,352,Round 4
North West,55-64,34,17/08/2020,1,516,Round 4
North West,65+,34,17/08/2020,1,868,Round 4
South East,5-12,34,17/08/2020,0,348,Round 4
South East,13-17,34,17/08/2020,0,387,Round 4
South East,18-24,34,17/08/2020,0,249,Round 4
South East,25-34,34,17/08/2020,0,380,Round 4
South East,35-44,34,17/08/2020,0,510,Round 4
South East,45-54,34,17/08/2020,1,666,Round 4
South East,55-64,34,17/08/2020,0,934,Round 4
South East,65+,34,17/08/2020,0,1655,Round 4
South West,5-12,34,17/08/2020,0,119,Round 4
South West,13-17,34,17/08/2020,0,118,Round 4
South West,18-24,34,17/08/2020,0,81,Round 4
South West,25-34,34,17/08/2020,0,133,Round 4
South West,35-44,34,17/08/2020,0,185,Round 4
South West,45-54,34,17/08/2020,0,260,Round 4
South West,55-64,34,17/08/2020,0,337,Round 4
South West,65+,34,17/08/2020,0,677,Round 4
East of England,5-12,35,24/08/2020,0,837,Round 4
East of England,13-17,35,24/08/2020,0,658,Round 4
East of England,18-24,35,24/08/2020,2,494,Round 4
East of England,25-34,35,24/08/2020,0,1022,Round 4
East of England,35-44,35,24/08/2020,2,1470,Round 4
East of England,45-54,35,24/08/2020,1,2012,Round 4
East of England,55-64,35,24/08/2020,1,2370,Round 4
East of England,65+,35,24/08/2020,2,3796,Round 4
London,5-12,35,24/08/2020,2,519,Round 4
London,13-17,35,24/08/2020,0,429,Round 4
London,18-24,35,24/08/2020,2,362,Round 4
London,25-34,35,24/08/2020,0,1114,Round 4
London,35-44,35,24/08/2020,2,1294,Round 4
London,45-54,35,24/08/2020,0,1237,Round 4
London,55-64,35,24/08/2020,0,1181,Round 4
London,65+,35,24/08/2020,0,1469,Round 4
Midlands,5-12,35,24/08/2020,1,1076,Round 4
Midlands,13-17,35,24/08/2020,0,985,Round 4
Midlands,18-24,35,24/08/2020,0,675,Round 4
Midlands,25-34,35,24/08/2020,1,1395,Round 4
Midlands,35-44,35,24/08/2020,2,1894,Round 4
Midlands,45-54,35,24/08/2020,1,2896,Round 4
Midlands,55-64,35,24/08/2020,3,3578,Round 4
Midlands,65+,35,24/08/2020,1,5418,Round 4
North East and Yorkshire,5-12,35,24/08/2020,0,563,Round 4
North East and Yorkshire,13-17,35,24/08/2020,0,492,Round 4
North East and Yorkshire,18-24,35,24/08/2020,0,364,Round 4
North East and Yorkshire,25-34,35,24/08/2020,2,878,Round 4
North East and Yorkshire,35-44,35,24/08/2020,4,986,Round 4
North East and Yorkshire,45-54,35,24/08/2020,4,1528,Round 4
North East and Yorkshire,55-64,35,24/08/2020,4,2072,Round 4
North East and Yorkshire,65+,35,24/08/2020,4,3052,Round 4
North West,5-12,35,24/08/2020,2,495,Round 4
North West,13-17,35,24/08/2020,0,416,Round 4
North West,18-24,35,24/08/2020,2,304,Round 4
North West,25-34,35,24/08/2020,1,663,Round 4
North West,35-44,35,24/08/2020,3,909,Round 4
North West,45-54,35,24/08/2020,3,1341,Round 4
North West,55-64,35,24/08/2020,1,1585,Round 4
North West,65+,35,24/08/2020,1,2578,Round 4
South East,5-12,35,24/08/2020,0,1193,Round 4
South East,13-17,35,24/08/2020,1,1031,Round 4
South East,18-24,35,24/08/2020,0,657,Round 4
South East,25-34,35,24/08/2020,0,1307,Round 4
South East,35-44,35,24/08/2020,2,2061,Round 4
South East,45-54,35,24/08/2020,4,2912,Round 4
South East,55-64,35,24/08/2020,3,3446,Round 4
South East,65+,35,24/08/2020,2,5367,Round 4
South West,5-12,35,24/08/2020,0,381,Round 4
South West,13-17,35,24/08/2020,0,342,Round 4
South West,18-24,35,24/08/2020,2,222,Round 4
South West,25-34,35,24/08/2020,1,487,Round 4
South West,35-44,35,24/08/2020,0,659,Round 4
South West,45-54,35,24/08/2020,0,1028,Round 4
South West,55-64,35,24/08/2020,0,1389,Round 4
South West,65+,35,24/08/2020,1,2429,Round 4
East of England,5-12,36,31/08/2020,2,622,Round 4
East of England,13-17,36,31/08/2020,0,355,Round 4
East of England,18-24,36,31/08/2020,1,305,Round 4
East of England,25-34,36,31/08/2020,3,672,Round 4
East of England,35-44,36,31/08/2020,0,1040,Round 4
East of England,45-54,36,31/08/2020,0,1269,Round 4
East of England,55-64,36,31/08/2020,0,1316,Round 4
East of England,65+,36,31/08/2020,0,1242,Round 4
London,5-12,36,31/08/2020,2,534,Round 4
London,13-17,36,31/08/2020,1,270,Round 4
London,18-24,36,31/08/2020,1,252,Round 4
London,25-34,36,31/08/2020,1,763,Round 4
London,35-44,36,31/08/2020,4,997,Round 4
London,45-54,36,31/08/2020,0,934,Round 4
London,55-64,36,31/08/2020,0,755,Round 4
London,65+,36,31/08/2020,0,661,Round 4
Midlands,5-12,36,31/08/2020,0,762,Round 4
Midlands,13-17,36,31/08/2020,1,474,Round 4
Midlands,18-24,36,31/08/2020,1,403,Round 4
Midlands,25-34,36,31/08/2020,2,911,Round 4
Midlands,35-44,36,31/08/2020,1,1325,Round 4
Midlands,45-54,36,31/08/2020,2,1767,Round 4
Midlands,55-64,36,31/08/2020,0,1660,Round 4
Midlands,65+,36,31/08/2020,0,1754,Round 4
North East and Yorkshire,5-12,36,31/08/2020,0,406,Round 4
North East and Yorkshire,13-17,36,31/08/2020,1,256,Round 4
North East and Yorkshire,18-24,36,31/08/2020,1,203,Round 4
North East and Yorkshire,25-34,36,31/08/2020,1,443,Round 4
North East and Yorkshire,35-44,36,31/08/2020,1,668,Round 4
North East and Yorkshire,45-54,36,31/08/2020,0,904,Round 4
North East and Yorkshire,55-64,36,31/08/2020,1,931,Round 4
North East and Yorkshire,65+,36,31/08/2020,0,850,Round 4
North West,5-12,36,31/08/2020,2,356,Round 4
North West,13-17,36,31/08/2020,0,202,Round 4
North West,18-24,36,31/08/2020,3,172,Round 4
North West,25-34,36,31/08/2020,1,410,Round 4
North West,35-44,36,31/08/2020,3,624,Round 4
North West,45-54,36,31/08/2020,0,809,Round 4
North West,55-64,36,31/08/2020,1,806,Round 4
North West,65+,36,31/08/2020,1,743,Round 4
South East,5-12,36,31/08/2020,0,984,Round 4
South East,13-17,36,31/08/2020,0,549,Round 4
South East,18-24,36,31/08/2020,0,471,Round 4
South East,25-34,36,31/08/2020,3,968,Round 4
South East,35-44,36,31/08/2020,0,1642,Round 4
South East,45-54,36,31/08/2020,1,1970,Round 4
South East,55-64,36,31/08/2020,2,1843,Round 4
South East,65+,36,31/08/2020,1,1901,Round 4
South West,5-12,36,31/08/2020,0,428,Round 4
South West,13-17,36,31/08/2020,0,262,Round 4
South West,18-24,36,31/08/2020,0,212,Round 4
South West,25-34,36,31/08/2020,0,436,Round 4
South West,35-44,36,31/08/2020,0,698,Round 4
South West,45-54,36,31/08/2020,1,911,Round 4
South West,55-64,36,31/08/2020,1,981,Round 4
South West,65+,36,31/08/2020,2,1173,Round 4
East of England,5-12,37,07/09/2020,0,53,Round 4
East of England,13-17,37,07/09/2020,0,22,Round 4
East of England,18-24,37,07/09/2020,0,25,Round 4
East of England,25-34,37,07/09/2020,0,66,Round 4
East of England,35-44,37,07/09/2020,1,109,Round 4
East of England,45-54,37,07/09/2020,0,130,Round 4
East of England,55-64,37,07/09/2020,1,114,Round 4
East of England,65+,37,07/09/2020,0,80,Round 4
London,5-12,37,07/09/2020,0,54,Round 4
London,13-17,37,07/09/2020,0,10,Round 4
