"region","age_group","react_week_number","react_week_start_date","number_positive","number_samples","round"
"Yorkshire and The Humber","65+",92,2021-09-27,1,90,"Round 14"
"East Midlands","35-44",89,2021-09-06,3,86,"Round 14"
"East Midlands","35-44",90,2021-09-13,4,477,"Round 14"
"East Midlands","35-44",91,2021-09-20,6,399,"Round 14"
"East Midlands","35-44",92,2021-09-27,1,48,"Round 14"
"East Midlands","5-12",89,2021-09-06,3,52,"Round 14"
"East Midlands","5-12",90,2021-09-13,6,249,"Round 14"
"East Midlands","5-12",91,2021-09-20,15,229,"Round 14"
"East Midlands","5-12",92,2021-09-27,2,21,"Round 14"
"East Midlands","13-17",89,2021-09-06,1,61,"Round 14"
"East Midlands","13-17",90,2021-09-13,8,206,"Round 14"
"East Midlands","13-17",91,2021-09-20,3,113,"Round 14"
"East Midlands","13-17",92,2021-09-27,1,11,"Round 14"
"East Midlands","18-24",89,2021-09-06,0,32,"Round 14"
"East Midlands","18-24",90,2021-09-13,0,100,"Round 14"
"East Midlands","18-24",91,2021-09-20,0,78,"Round 14"
"East Midlands","18-24",92,2021-09-27,0,9,"Round 14"
"East Midlands","25-34",89,2021-09-06,0,54,"Round 14"
"East Midlands","25-34",90,2021-09-13,1,288,"Round 14"
"East Midlands","25-34",91,2021-09-20,1,234,"Round 14"
"East Midlands","25-34",92,2021-09-27,0,27,"Round 14"
"East Midlands","45-54",89,2021-09-06,2,110,"Round 14"
"East Midlands","45-54",90,2021-09-13,7,678,"Round 14"
"East Midlands","45-54",91,2021-09-20,6,585,"Round 14"
"East Midlands","45-54",92,2021-09-27,1,67,"Round 14"
"East Midlands","55-64",89,2021-09-06,0,163,"Round 14"
"East Midlands","55-64",90,2021-09-13,5,956,"Round 14"
"East Midlands","55-64",91,2021-09-20,3,695,"Round 14"
"East Midlands","55-64",92,2021-09-27,0,77,"Round 14"
"East Midlands","65+",89,2021-09-06,1,272,"Round 14"
"East Midlands","65+",90,2021-09-13,2,1496,"Round 14"
"East Midlands","65+",91,2021-09-20,5,873,"Round 14"
"East Midlands","65+",92,2021-09-27,0,63,"Round 14"
"West Midlands","35-44",89,2021-09-06,1,78,"Round 14"
"West Midlands","35-44",90,2021-09-13,5,529,"Round 14"
"West Midlands","35-44",91,2021-09-20,3,498,"Round 14"
"West Midlands","35-44",92,2021-09-27,1,70,"Round 14"
"West Midlands","5-12",89,2021-09-06,1,58,"Round 14"
"West Midlands","5-12",90,2021-09-13,7,284,"Round 14"
"West Midlands","5-12",91,2021-09-20,7,263,"Round 14"
"West Midlands","5-12",92,2021-09-27,1,34,"Round 14"
"West Midlands","13-17",89,2021-09-06,2,95,"Round 14"
"West Midlands","13-17",90,2021-09-13,8,265,"Round 14"
"West Midlands","13-17",91,2021-09-20,1,156,"Round 14"
"West Midlands","13-17",92,2021-09-27,0,27,"Round 14"
"West Midlands","18-24",89,2021-09-06,0,25,"Round 14"
"West Midlands","18-24",90,2021-09-13,1,149,"Round 14"
"West Midlands","18-24",91,2021-09-20,0,94,"Round 14"
"West Midlands","18-24",92,2021-09-27,0,9,"Round 14"
"West Midlands","25-34",89,2021-09-06,0,61,"Round 14"
"West Midlands","25-34",90,2021-09-13,2,278,"Round 14"
"West Midlands","25-34",91,2021-09-20,2,285,"Round 14"
"West Midlands","25-34",92,2021-09-27,0,52,"Round 14"
"West Midlands","45-54",89,2021-09-06,1,133,"Round 14"
"West Midlands","45-54",90,2021-09-13,10,776,"Round 14"
"West Midlands","45-54",91,2021-09-20,6,660,"Round 14"
"West Midlands","45-54",92,2021-09-27,1,85,"Round 14"
"West Midlands","55-64",89,2021-09-06,1,158,"Round 14"
"West Midlands","55-64",90,2021-09-13,7,1053,"Round 14"
"West Midlands","55-64",91,2021-09-20,5,842,"Round 14"
"West Midlands","55-64",92,2021-09-27,0,91,"Round 14"
"West Midlands","65+",89,2021-09-06,0,286,"Round 14"
"West Midlands","65+",90,2021-09-13,7,1594,"Round 14"
"West Midlands","65+",91,2021-09-20,8,1134,"Round 14"
"West Midlands","65+",92,2021-09-27,0,86,"Round 14"
"East of England","35-44",89,2021-09-06,0,94,"Round 14"
"East of England","35-44",90,2021-09-13,2,614,"Round 14"
"East of England","35-44",91,2021-09-20,6,567,"Round 14"
"East of England","35-44",92,2021-09-27,0,75,"Round 14"
"East of England","5-12",89,2021-09-06,2,68,"Round 14"
"East of England","5-12",90,2021-09-13,4,364,"Round 14"
"East of England","5-12",91,2021-09-20,5,318,"Round 14"
"East of England","5-12",92,2021-09-27,1,44,"Round 14"
"East of England","13-17",89,2021-09-06,2,80,"Round 14"
"East of England","13-17",90,2021-09-13,13,286,"Round 14"
"East of England","13-17",91,2021-09-20,5,189,"Round 14"
"East of England","13-17",92,2021-09-27,1,28,"Round 14"
"East of England","18-24",89,2021-09-06,0,38,"Round 14"
"East of England","18-24",90,2021-09-13,0,134,"Round 14"
"East of England","18-24",91,2021-09-20,0,97,"Round 14"
"East of England","18-24",92,2021-09-27,0,15,"Round 14"
"East of England","25-34",89,2021-09-06,0,69,"Round 14"
"East of England","25-34",90,2021-09-13,1,345,"Round 14"
"East of England","25-34",91,2021-09-20,1,278,"Round 14"
"East of England","25-34",92,2021-09-27,0,53,"Round 14"
"East of England","45-54",89,2021-09-06,0,143,"Round 14"
"East of England","45-54",90,2021-09-13,12,960,"Round 14"
"East of England","45-54",91,2021-09-20,7,766,"Round 14"
"East of England","45-54",92,2021-09-27,1,84,"Round 14"
"East of England","55-64",89,2021-09-06,1,212,"Round 14"
"East of England","55-64",90,2021-09-13,7,1229,"Round 14"
"East of England","55-64",91,2021-09-20,0,938,"Round 14"
"East of England","55-64",92,2021-09-27,2,84,"Round 14"
"East of England","65+",89,2021-09-06,2,331,"Round 14"
"East of England","65+",90,2021-09-13,6,1985,"Round 14"
"East of England","65+",91,2021-09-20,6,1145,"Round 14"
"East of England","65+",92,2021-09-27,0,108,"Round 14"
"London","35-44",89,2021-09-06,1,139,"Round 14"
"London","35-44",90,2021-09-13,2,1081,"Round 14"
"London","35-44",91,2021-09-20,12,1108,"Round 14"
"London","35-44",92,2021-09-27,1,181,"Round 14"
"London","5-12",89,2021-09-06,0,72,"Round 14"
"London","5-12",90,2021-09-13,7,449,"Round 14"
"London","5-12",91,2021-09-20,20,540,"Round 14"
"London","5-12",92,2021-09-27,1,67,"Round 14"
"London","13-17",89,2021-09-06,2,100,"Round 14"
"London","13-17",90,2021-09-13,3,372,"Round 14"
"London","13-17",91,2021-09-20,3,264,"Round 14"
"London","13-17",92,2021-09-27,1,36,"Round 14"
"London","18-24",89,2021-09-06,0,46,"Round 14"
"London","18-24",90,2021-09-13,0,204,"Round 14"
"London","18-24",91,2021-09-20,0,140,"Round 14"
"London","18-24",92,2021-09-27,0,24,"Round 14"
"London","25-34",89,2021-09-06,0,124,"Round 14"
"London","25-34",90,2021-09-13,2,774,"Round 14"
"London","25-34",91,2021-09-20,1,791,"Round 14"
"London","25-34",92,2021-09-27,0,127,"Round 14"
"London","45-54",89,2021-09-06,0,175,"Round 14"
"London","45-54",90,2021-09-13,4,1159,"Round 14"
"London","45-54",91,2021-09-20,7,1176,"Round 14"
"London","45-54",92,2021-09-27,0,152,"Round 14"
"London","55-64",89,2021-09-06,2,186,"Round 14"
"London","55-64",90,2021-09-13,11,1207,"Round 14"
"London","55-64",91,2021-09-20,5,978,"Round 14"
"London","55-64",92,2021-09-27,0,135,"Round 14"
"London","65+",89,2021-09-06,1,241,"Round 14"
"London","65+",90,2021-09-13,2,1548,"Round 14"
"London","65+",91,2021-09-20,2,1108,"Round 14"
"London","65+",92,2021-09-27,1,104,"Round 14"
"South West","35-44",89,2021-09-06,1,74,"Round 14"
"South West","35-44",90,2021-09-13,4,535,"Round 14"
"South West","35-44",91,2021-09-20,5,484,"Round 14"
"South West","35-44",92,2021-09-27,0,64,"Round 14"
"South West","5-12",89,2021-09-06,0,47,"Round 14"
"South West","5-12",90,2021-09-13,3,271,"Round 14"
"South West","5-12",91,2021-09-20,6,261,"Round 14"
"South West","5-12",92,2021-09-27,2,32,"Round 14"
"South West","13-17",89,2021-09-06,1,64,"Round 14"
"South West","13-17",90,2021-09-13,4,268,"Round 14"
"South West","13-17",91,2021-09-20,4,131,"Round 14"
"South West","13-17",92,2021-09-27,0,18,"Round 14"
"South West","18-24",89,2021-09-06,0,34,"Round 14"
"South West","18-24",90,2021-09-13,2,116,"Round 14"
"South West","18-24",91,2021-09-20,0,87,"Round 14"
"South West","18-24",92,2021-09-27,0,17,"Round 14"
"South West","25-34",89,2021-09-06,0,60,"Round 14"
"South West","25-34",90,2021-09-13,1,340,"Round 14"
"South West","25-34",91,2021-09-20,0,296,"Round 14"
"South West","25-34",92,2021-09-27,0,38,"Round 14"
"South West","45-54",89,2021-09-06,0,135,"Round 14"
"South West","45-54",90,2021-09-13,6,829,"Round 14"
"South West","45-54",91,2021-09-20,0,662,"Round 14"
"South West","45-54",92,2021-09-27,0,73,"Round 14"
"South West","55-64",89,2021-09-06,1,171,"Round 14"
"South West","55-64",90,2021-09-13,3,1182,"Round 14"
"South West","55-64",91,2021-09-20,1,877,"Round 14"
"South West","55-64",92,2021-09-27,1,105,"Round 14"
"South West","65+",89,2021-09-06,0,356,"Round 14"
"South West","65+",90,2021-09-13,3,1984,"Round 14"
"South West","65+",91,2021-09-20,6,1139,"Round 14"
"South West","65+",92,2021-09-27,0,106,"Round 14"
"South East","35-44",95,2021-10-18,7,368,"Round 15"
"South East","35-44",96,2021-10-25,17,999,"Round 15"
"South East","35-44",97,2021-11-01,7,645,"Round 15"
"South East","35-44",98,2021-11-08,0,1,"Round 15"
"South East","5-12",95,2021-10-18,17,197,"Round 15"
"South East","5-12",96,2021-10-25,30,554,"Round 15"
"South East","5-12",97,2021-11-01,8,299,"Round 15"
"South East","13-17",95,2021-10-18,21,236,"Round 15"
"South East","13-17",96,2021-10-25,24,546,"Round 15"
"South East","13-17",97,2021-11-01,10,219,"Round 15"
"South East","13-17",98,2021-11-08,0,1,"Round 15"
"South East","18-24",95,2021-10-18,1,109,"Round 15"
"South East","18-24",96,2021-10-25,1,283,"Round 15"
"South East","18-24",97,2021-11-01,0,140,"Round 15"
"South East","18-24",98,2021-11-08,0,1,"Round 15"
"South East","25-34",95,2021-10-18,3,212,"Round 15"
"South East","25-34",96,2021-10-25,5,587,"Round 15"
"South East","25-34",97,2021-11-01,1,345,"Round 15"
"South East","45-54",95,2021-10-18,8,522,"Round 15"
"South East","45-54",96,2021-10-25,27,1625,"Round 15"
"South East","45-54",97,2021-11-01,5,843,"Round 15"
"South East","55-64",95,2021-10-18,7,696,"Round 15"
"South East","55-64",96,2021-10-25,15,2150,"Round 15"
"South East","55-64",97,2021-11-01,10,886,"Round 15"
"South East","55-64",98,2021-11-08,0,1,"Round 15"
"South East","65+",95,2021-10-18,12,1137,"Round 15"
"South East","65+",96,2021-10-25,17,2978,"Round 15"
"South East","65+",97,2021-11-01,8,1034,"Round 15"
"South East","65+",98,2021-11-08,0,1,"Round 15"
"North East","35-44",95,2021-10-18,0,80,"Round 15"
"North East","35-44",96,2021-10-25,4,256,"Round 15"
"North East","35-44",97,2021-11-01,5,150,"Round 15"
"North East","5-12",95,2021-10-18,5,42,"Round 15"
"North East","5-12",96,2021-10-25,9,107,"Round 15"
"North East","5-12",97,2021-11-01,1,52,"Round 15"
"North East","13-17",95,2021-10-18,4,49,"Round 15"
"North East","13-17",96,2021-10-25,7,120,"Round 15"
"North East","13-17",97,2021-11-01,3,35,"Round 15"
"North East","18-24",95,2021-10-18,1,47,"Round 15"
"North East","18-24",96,2021-10-25,0,64,"Round 15"
"North East","18-24",97,2021-11-01,0,34,"Round 15"
"North East","25-34",95,2021-10-18,0,53,"Round 15"
"North East","25-34",96,2021-10-25,2,168,"Round 15"
"North East","25-34",97,2021-11-01,0,79,"Round 15"
"North East","45-54",95,2021-10-18,2,122,"Round 15"
"North East","45-54",96,2021-10-25,4,401,"Round 15"
"North East","45-54",97,2021-11-01,3,203,"Round 15"
"North East","55-64",95,2021-10-18,2,153,"Round 15"
"North East","55-64",96,2021-10-25,3,614,"Round 15"
"North East","55-64",97,2021-11-01,2,251,"Round 15"
"North East","65+",95,2021-10-18,1,292,"Round 15"
"North East","65+",96,2021-10-25,3,859,"Round 15"
"North East","65+",97,2021-11-01,3,248,"Round 15"
"North West","35-44",95,2021-10-18,4,253,"Round 15"
"North West","35-44",96,2021-10-25,13,659,"Round 15"
"North West","35-44",97,2021-11-01,4,396,"Round 15"
"North West","5-12",95,2021-10-18,5,149,"Round 15"
"North West","5-12",96,2021-10-25,19,295,"Round 15"
"North West","5-12",97,2021-11-01,3,130,"Round 15"
"North West","13-17",95,2021-10-18,9,143,"Round 15"
"North West","13-17",96,2021-10-25,20,397,"Round 15"
"North West","13-17",97,2021-11-01,3,90,"Round 15"
"North West","18-24",95,2021-10-18,0,75,"Round 15"
"North West","18-24",96,2021-10-25,1,200,"Round 15"
"North West","18-24",97,2021-11-01,0,92,"Round 15"
"North West","25-34",95,2021-10-18,0,147,"Round 15"
"North West","25-34",96,2021-10-25,9,431,"Round 15"
"North West","25-34",97,2021-11-01,1,232,"Round 15"
"North West","45-54",95,2021-10-18,8,382,"Round 15"
"North West","45-54",96,2021-10-25,17,1097,"Round 15"
"North West","45-54",97,2021-11-01,3,496,"Round 15"
"North West","55-64",95,2021-10-18,6,518,"Round 15"
"North West","55-64",96,2021-10-25,13,1514,"Round 15"
"North West","55-64",97,2021-11-01,9,612,"Round 15"
"North West","65+",95,2021-10-18,8,866,"Round 15"
"North West","65+",96,2021-10-25,16,2166,"Round 15"
"North West","65+",97,2021-11-01,8,730,"Round 15"
"Yorkshire and The Humber","35-44",95,2021-10-18,1,216,"Round 15"
"Yorkshire and The Humber","35-44",96,2021-10-25,9,553,"Round 15"
"Yorkshire and The Humber","35-44",97,2021-11-01,2,306,"Round 15"
"Yorkshire and The Humber","5-12",95,2021-10-18,6,136,"Round 15"
"Yorkshire and The Humber","5-12",96,2021-10-25,7,253,"Round 15"
"Yorkshire and The Humber","5-12",97,2021-11-01,4,128,"Round 15"
"Yorkshire and The Humber","13-17",95,2021-10-18,7,114,"Round 15"
"Yorkshire and The Humber","13-17",96,2021-10-25,17,286,"Round 15"
"Yorkshire and The Humber","13-17",97,2021-11-01,4,109,"Round 15"
"Yorkshire and The Humber","18-24",95,2021-10-18,0,62,"Round 15"
"Yorkshire and The Humber","18-24",96,2021-10-25,0,156,"Round 15"
"Yorkshire and The Humber","18-24",97,2021-11-01,1,72,"Round 15"
"Yorkshire and The Humber","25-34",95,2021-10-18,1,130,"Round 15"
"Yorkshire and The Humber","25-34",96,2021-10-25,3,400,"Round 15"
"Yorkshire and The Humber","25-34",97,2021-11-01,2,189,"Round 15"
"Yorkshire and The Humber","45-54",95,2021-10-18,4,313,"Round 15"
"Yorkshire and The Humber","45-54",96,2021-10-25,14,881,"Round 15"
"Yorkshire and The Humber","45-54",97,2021-11-01,1,393,"Round 15"
"Yorkshire and The Humber","55-64",95,2021-10-18,3,430,"Round 15"
"Yorkshire and The Humber","55-64",96,2021-10-25,14,1214,"Round 15"
"Yorkshire and The Humber","55-64",97,2021-11-01,6,468,"Round 15"
"Yorkshire and The Humber","65+",95,2021-10-18,6,615,"Round 15"
"Yorkshire and The Humber","65+",96,2021-10-25,19,1715,"Round 15"
"Yorkshire and The Humber","65+",97,2021-11-01,5,572,"Round 15"
"East Midlands","35-44",95,2021-10-18,3,173,"Round 15"
"East Midlands","35-44",96,2021-10-25,8,472,"Round 15"
"East Midlands","35-44",97,2021-11-01,3,277,"Round 15"
"East Midlands","5-12",95,2021-10-18,11,106,"Round 15"
"East Midlands","5-12",96,2021-10-25,7,234,"Round 15"
"East Midlands","5-12",97,2021-11-01,2,109,"Round 15"
"East Midlands","13-17",95,2021-10-18,6,122,"Round 15"
"East Midlands","13-17",96,2021-10-25,13,270,"Round 15"
"East Midlands","13-17",97,2021-11-01,2,79,"Round 15"
"East Midlands","18-24",95,2021-10-18,2,77,"Round 15"
"East Midlands","18-24",96,2021-10-25,1,127,"Round 15"
"East Midlands","18-24",97,2021-11-01,0,56,"Round 15"
"East Midlands","25-34",95,2021-10-18,1,130,"Round 15"
"East Midlands","25-34",96,2021-10-25,0,304,"Round 15"
"East Midlands","25-34",97,2021-11-01,1,167,"Round 15"
"East Midlands","45-54",95,2021-10-18,7,267,"Round 15"
"East Midlands","45-54",96,2021-10-25,9,774,"Round 15"
"East Midlands","45-54",97,2021-11-01,6,342,"Round 15"
"East Midlands","55-64",95,2021-10-18,3,406,"Round 15"
"East Midlands","55-64",96,2021-10-25,10,1064,"Round 15"
"East Midlands","55-64",97,2021-11-01,0,406,"Round 15"
"East Midlands","65+",95,2021-10-18,4,648,"Round 15"
"East Midlands","65+",96,2021-10-25,10,1558,"Round 15"
"East Midlands","65+",97,2021-11-01,1,476,"Round 15"
"West Midlands","35-44",95,2021-10-18,1,195,"Round 15"
"West Midlands","35-44",96,2021-10-25,6,600,"Round 15"
"West Midlands","35-44",97,2021-11-01,2,314,"Round 15"
"West Midlands","5-12",95,2021-10-18,8,141,"Round 15"
"West Midlands","5-12",96,2021-10-25,17,312,"Round 15"
"West Midlands","5-12",97,2021-11-01,3,136,"Round 15"
"West Midlands","13-17",95,2021-10-18,9,135,"Round 15"
"West Midlands","13-17",96,2021-10-25,17,291,"Round 15"
"West Midlands","13-17",97,2021-11-01,8,101,"Round 15"
"West Midlands","18-24",95,2021-10-18,0,87,"Round 15"
"West Midlands","18-24",96,2021-10-25,0,148,"Round 15"
"West Midlands","18-24",97,2021-11-01,2,90,"Round 15"
"West Midlands","25-34",95,2021-10-18,2,151,"Round 15"
"West Midlands","25-34",96,2021-10-25,3,359,"Round 15"
"West Midlands","25-34",97,2021-11-01,1,184,"Round 15"
"West Midlands","45-54",95,2021-10-18,6,312,"Round 15"
"West Midlands","45-54",96,2021-10-25,10,867,"Round 15"
"West Midlands","45-54",97,2021-11-01,3,452,"Round 15"
"West Midlands","55-64",95,2021-10-18,3,439,"Round 15"
"West Midlands","55-64",96,2021-10-25,9,1207,"Round 15"
"West Midlands","55-64",97,2021-11-01,3,501,"Round 15"
"West Midlands","65+",95,2021-10-18,1,639,"Round 15"
"West Midlands","65+",96,2021-10-25,17,1701,"Round 15"
"West Midlands","65+",97,2021-11-01,4,571,"Round 15"
"East of England","35-44",95,2021-10-18,6,263,"Round 15"
"East of England","35-44",96,2021-10-25,13,672,"Round 15"
"East of England","35-44",97,2021-11-01,1,409,"Round 15"
"East of England","5-12",95,2021-10-18,15,154,"Round 15"
"East of England","5-12",96,2021-10-25,15,359,"Round 15"
"East of England","5-12",97,2021-11-01,10,163,"Round 15"
"East of England","13-17",95,2021-10-18,7,154,"Round 15"
"East of England","13-17",96,2021-10-25,16,348,"Round 15"
"East of England","13-17",97,2021-11-01,2,132,"Round 15"
"East of England","18-24",95,2021-10-18,0,91,"Round 15"
"East of England","18-24",96,2021-10-25,1,173,"Round 15"
"East of England","18-24",97,2021-11-01,1,84,"Round 15"
"East of England","25-34",95,2021-10-18,1,162,"Round 15"
"East of England","25-34",96,2021-10-25,2,395,"Round 15"
"East of England","25-34",97,2021-11-01,2,233,"Round 15"
"East of England","45-54",95,2021-10-18,3,332,"Round 15"
"East of England","45-54",96,2021-10-25,16,1011,"Round 15"
"East of England","45-54",97,2021-11-01,4,496,"Round 15"
"East of England","55-64",95,2021-10-18,2,467,"Round 15"
"East of England","55-64",96,2021-10-25,12,1386,"Round 15"
"East of England","55-64",97,2021-11-01,3,562,"Round 15"
"East of England","65+",95,2021-10-18,10,820,"Round 15"
"East of England","65+",96,2021-10-25,10,1989,"Round 15"
"East of England","65+",97,2021-11-01,6,694,"Round 15"
"London","35-44",95,2021-10-18,3,394,"Round 15"
"London","35-44",96,2021-10-25,11,1242,"Round 15"
"London","35-44",97,2021-11-01,4,783,"Round 15"
"London","35-44",98,2021-11-08,0,1,"Round 15"
"London","5-12",95,2021-10-18,10,230,"Round 15"
"London","5-12",96,2021-10-25,19,499,"Round 15"
"London","5-12",97,2021-11-01,5,309,"Round 15"
"London","13-17",95,2021-10-18,7,181,"Round 15"
"London","13-17",96,2021-10-25,15,443,"Round 15"
"London","13-17",97,2021-11-01,3,155,"Round 15"
"London","18-24",95,2021-10-18,0,99,"Round 15"
"London","18-24",96,2021-10-25,1,233,"Round 15"
"London","18-24",97,2021-11-01,1,144,"Round 15"
"London","25-34",95,2021-10-18,2,316,"Round 15"
"London","25-34",96,2021-10-25,8,1022,"Round 15"
"London","25-34",97,2021-11-01,2,643,"Round 15"
"London","45-54",95,2021-10-18,4,456,"Round 15"
"London","45-54",96,2021-10-25,10,1367,"Round 15"
"London","45-54",97,2021-11-01,12,755,"Round 15"
"London","45-54",98,2021-11-08,0,2,"Round 15"
"London","55-64",95,2021-10-18,4,486,"Round 15"
"London","55-64",96,2021-10-25,9,1448,"Round 15"
"London","55-64",97,2021-11-01,10,688,"Round 15"
"London","55-64",98,2021-11-08,0,1,"Round 15"
"London","65+",95,2021-10-18,9,587,"Round 15"
"London","65+",96,2021-10-25,7,1633,"Round 15"
"London","65+",97,2021-11-01,4,707,"Round 15"
"London","65+",98,2021-11-08,0,1,"Round 15"
"South West","35-44",95,2021-10-18,7,241,"Round 15"
"South West","35-44",96,2021-10-25,15,630,"Round 15"
"South West","35-44",97,2021-11-01,4,379,"Round 15"
"South West","5-12",95,2021-10-18,13,157,"Round 15"
"South West","5-12",96,2021-10-25,17,300,"Round 15"
"South West","5-12",97,2021-11-01,11,145,"Round 15"
"South West","13-17",95,2021-10-18,18,173,"Round 15"
"South West","13-17",96,2021-10-25,27,347,"Round 15"
"South West","13-17",97,2021-11-01,4,113,"Round 15"
"South West","18-24",95,2021-10-18,2,79,"Round 15"
"South West","18-24",96,2021-10-25,0,174,"Round 15"
"South West","18-24",97,2021-11-01,0,87,"Round 15"
"South West","25-34",95,2021-10-18,2,151,"Round 15"
"South West","25-34",96,2021-10-25,3,407,"Round 15"
"South West","25-34",97,2021-11-01,3,174,"Round 15"
"South West","45-54",95,2021-10-18,9,350,"Round 15"
"South West","45-54",96,2021-10-25,12,1003,"Round 15"
"South West","45-54",97,2021-11-01,2,382,"Round 15"
"South West","55-64",95,2021-10-18,6,495,"Round 15"
"South West","55-64",96,2021-10-25,8,1379,"Round 15"
"South West","55-64",97,2021-11-01,5,471,"Round 15"
"South West","65+",95,2021-10-18,4,859,"Round 15"
"South West","65+",96,2021-10-25,17,2060,"Round 15"
"South West","65+",97,2021-11-01,7,644,"Round 15"
"South East","35-44",100,2021-11-22,2,504,"Round 16"
"South East","35-44",101,2021-11-29,18,828,"Round 16"
"South East","35-44",102,2021-12-06,9,502,"Round 16"
"South East","35-44",103,2021-12-13,3,163,"Round 16"
"South East","5-12",100,2021-11-22,20,261,"Round 16"
"South East","5-12",101,2021-11-29,24,482,"Round 16"
"South East","5-12",102,2021-12-06,5,203,"Round 16"
"South East","5-12",103,2021-12-13,8,79,"Round 16"
"South East","13-17",100,2021-11-22,5,228,"Round 16"
"South East","13-17",101,2021-11-29,7,326,"Round 16"
"South East","13-17",102,2021-12-06,4,167,"Round 16"
"South East","13-17",103,2021-12-13,1,41,"Round 16"
"South East","18-24",100,2021-11-22,0,82,"Round 16"
"South East","18-24",101,2021-11-29,1,121,"Round 16"
"South East","18-24",102,2021-12-06,1,94,"Round 16"
"South East","18-24",103,2021-12-13,1,34,"Round 16"
"South East","25-34",100,2021-11-22,2,235,"Round 16"
"South East","25-34",101,2021-11-29,4,440,"Round 16"
"South East","25-34",102,2021-12-06,4,267,"Round 16"
"South East","25-34",103,2021-12-13,1,96,"Round 16"
"South East","45-54",100,2021-11-22,14,761,"Round 16"
"South East","45-54",101,2021-11-29,22,1341,"Round 16"
"South East","45-54",102,2021-12-06,11,608,"Round 16"
"South East","45-54",103,2021-12-13,4,187,"Round 16"
"South East","55-64",100,2021-11-22,11,985,"Round 16"
"South East","55-64",101,2021-11-29,16,1751,"Round 16"
"South East","55-64",102,2021-12-06,9,721,"Round 16"
"South East","55-64",103,2021-12-13,2,163,"Round 16"
"South East","65+",100,2021-11-22,6,1530,"Round 16"
"South East","65+",101,2021-11-29,9,2547,"Round 16"
"South East","65+",102,2021-12-06,3,859,"Round 16"
"South East","65+",103,2021-12-13,0,144,"Round 16"
"North East","35-44",100,2021-11-22,1,106,"Round 16"
"North East","35-44",101,2021-11-29,5,185,"Round 16"
"North East","35-44",102,2021-12-06,0,115,"Round 16"
"North East","35-44",103,2021-12-13,1,30,"Round 16"
"North East","5-12",100,2021-11-22,4,55,"Round 16"
"North East","5-12",101,2021-11-29,1,97,"Round 16"
"North East","5-12",102,2021-12-06,1,60,"Round 16"
"North East","5-12",103,2021-12-13,1,19,"Round 16"
"North East","13-17",100,2021-11-22,0,55,"Round 16"
"North East","13-17",101,2021-11-29,1,60,"Round 16"
"North East","13-17",102,2021-12-06,1,29,"Round 16"
"North East","13-17",103,2021-12-13,0,12,"Round 16"
"North East","18-24",100,2021-11-22,0,29,"Round 16"
"North East","18-24",101,2021-11-29,0,35,"Round 16"
"North East","18-24",102,2021-12-06,0,23,"Round 16"
"North East","18-24",103,2021-12-13,0,7,"Round 16"
"North East","25-34",100,2021-11-22,0,48,"Round 16"
"North East","25-34",101,2021-11-29,2,112,"Round 16"
"North East","25-34",102,2021-12-06,1,64,"Round 16"
"North East","25-34",103,2021-12-13,0,21,"Round 16"
"North East","45-54",100,2021-11-22,1,168,"Round 16"
"North East","45-54",101,2021-11-29,4,313,"Round 16"
"North East","45-54",102,2021-12-06,1,169,"Round 16"
"North East","45-54",103,2021-12-13,1,43,"Round 16"
"North East","55-64",100,2021-11-22,2,283,"Round 16"
"North East","55-64",101,2021-11-29,2,504,"Round 16"
"North East","55-64",102,2021-12-06,2,222,"Round 16"
"North East","55-64",103,2021-12-13,1,44,"Round 16"
"North East","65+",100,2021-11-22,5,405,"Round 16"
"North East","65+",101,2021-11-29,2,677,"Round 16"
"North East","65+",102,2021-12-06,0,216,"Round 16"
"North East","65+",103,2021-12-13,1,34,"Round 16"
"North West","35-44",100,2021-11-22,5,320,"Round 16"
"North West","35-44",101,2021-11-29,4,546,"Round 16"
"North West","35-44",102,2021-12-06,6,306,"Round 16"
"North West","35-44",103,2021-12-13,0,79,"Round 16"
"North West","5-12",100,2021-11-22,2,119,"Round 16"
"North West","5-12",101,2021-11-29,10,245,"Round 16"
"North West","5-12",102,2021-12-06,5,148,"Round 16"
"North West","5-12",103,2021-12-13,0,36,"Round 16"
"North West","13-17",100,2021-11-22,2,129,"Round 16"
"North West","13-17",101,2021-11-29,2,180,"Round 16"
"North West","13-17",102,2021-12-06,0,78,"Round 16"
"North West","13-17",103,2021-12-13,1,24,"Round 16"
"North West","18-24",100,2021-11-22,0,49,"Round 16"
"North West","18-24",101,2021-11-29,1,89,"Round 16"
"North West","18-24",102,2021-12-06,0,50,"Round 16"
"North West","18-24",103,2021-12-13,0,21,"Round 16"
"North West","25-34",100,2021-11-22,2,162,"Round 16"
"North West","25-34",101,2021-11-29,5,314,"Round 16"
"North West","25-34",102,2021-12-06,1,163,"Round 16"
"North West","25-34",103,2021-12-13,1,62,"Round 16"
"North West","45-54",100,2021-11-22,6,444,"Round 16"
"North West","45-54",101,2021-11-29,7,854,"Round 16"
"North West","45-54",102,2021-12-06,2,438,"Round 16"
"North West","45-54",103,2021-12-13,3,118,"Round 16"
"North West","55-64",100,2021-11-22,7,723,"Round 16"
"North West","55-64",101,2021-11-29,8,1246,"Round 16"
"North West","55-64",102,2021-12-06,2,548,"Round 16"
"North West","55-64",103,2021-12-13,1,122,"Round 16"
"North West","65+",100,2021-11-22,7,1080,"Round 16"
