"ltla","ltla_code","region","positive","number_samples","prevalence","lower","upper"
"Rotherham","E08000018","Yorkshire and The Humber",2,480,0.00416666666666667,0.00114339495321377,0.0150632749750035
"Craven","E07000163","Yorkshire and The Humber",2,482,0.004149377593361,0.00113864749457926,0.0150013065548921
"Bolsover","E07000033","East Midlands",2,485,0.00412371134020619,0.00113159976835315,0.0149093040445339
"Redcar and Cleveland","E06000003","North East",2,497,0.00402414486921529,0.00110426023183483,0.0145523086935054
"Harrogate","E07000165","Yorkshire and The Humber",2,501,0.00399201596806387,0.00109543827459956,0.014437079278558
"Lincoln","E07000138","East Midlands",2,509,0.00392927308447937,0.00107821058264603,0.0142120095932461
"Boston","E07000136","East Midlands",2,522,0.00383141762452107,0.00105134249457472,0.013860868570487
"Melton","E07000133","East Midlands",2,553,0.00361663652802893,0.000992373123672799,0.0130896581196566
"North Devon","E07000043","South West",2,564,0.00354609929078014,0.00097300758939892,0.0128362321180706
"Warwick","E07000222","West Midlands",2,567,0.00352733686067019,0.000967856559708307,0.0127688100743057
"East Lindsey","E07000137","East Midlands",2,593,0.00337268128161889,0.000925398634660345,0.0122128622967906
"Teignbridge","E07000045","South West",2,609,0.00328407224958949,0.000901073535022233,0.0118941750693781
"Wiltshire","E06000054","South West",2,612,0.00326797385620915,0.00089665424958943,0.011836263790242
"Chiltern","E07000005","South East",2,642,0.00311526479750779,0.000854734098265307,0.0112867268030101
"South Hams","E07000044","South West",2,643,0.0031104199066874,0.000853404160477154,0.0112692863593768
"Pendle","E07000122","North West",1,402,0.00248756218905473,0.000439250853505567,0.0139541993318658
"Tewkesbury","E07000083","South West",1,473,0.00211416490486258,0.000373299555634559,0.0118770170068997
"Torridge","E07000046","South West",1,555,0.0018018018018018,0.000318133099828227,0.0101346683673735
"King's Lynn and West Norfolk","E07000146","East of England",1,584,0.00171232876712329,0.000302332050094997,0.00963480105448909
"West Devon","E07000047","South West",1,599,0.00166944908180301,0.000294759568022835,0.00939511616169465
"North Norfolk","E07000147","East of England",1,622,0.00160771704180064,0.000283857932070769,0.00904990981112332
"Leeds","E08000035","Yorkshire and The Humber",0,479,0,0,0.00561659190113356
