areaCode,areaName,areaType,date,age,deaths,rollingSum,rollingRate
E92000001,England,nation,2021-03-30,50_54,3,9,0.2
E92000001,England,nation,2021-03-30,55_59,0,13,0.4
E92000001,England,nation,2021-03-30,60+,34,197,1.5
E92000001,England,nation,2021-03-30,60_64,4,14,0.4
E92000001,England,nation,2021-03-30,65_69,3,20,0.7
E92000001,England,nation,2021-03-30,70_74,5,19,0.7
E92000001,England,nation,2021-03-30,75_79,4,35,1.8
E92000001,England,nation,2021-03-30,80_84,5,36,2.5
E92000001,England,nation,2021-03-30,85_89,4,27,3.1
E92000001,England,nation,2021-03-30,90+,9,46,8.9
E92000001,England,nation,2021-03-29,00_04,0,0,0.0
E92000001,England,nation,2021-03-29,00_59,4,36,0.1
E92000001,England,nation,2021-03-29,05_09,0,0,0.0
E92000001,England,nation,2021-03-29,10_14,0,0,0.0
E92000001,England,nation,2021-03-29,15_19,0,1,0.0
E92000001,England,nation,2021-03-29,20_24,0,0,0.0
E92000001,England,nation,2021-03-29,25_29,0,0,0.0
E92000001,England,nation,2021-03-29,30_34,0,1,0.0
E92000001,England,nation,2021-03-29,35_39,1,3,0.1
E92000001,England,nation,2021-03-29,40_44,0,3,0.1
E92000001,England,nation,2021-03-29,45_49,2,5,0.1
E92000001,England,nation,2021-03-29,50_54,0,9,0.2
E92000001,England,nation,2021-03-29,55_59,1,14,0.4
E92000001,England,nation,2021-03-29,60+,21,202,1.5
E92000001,England,nation,2021-03-29,60_64,0,12,0.4
E92000001,England,nation,2021-03-29,65_69,2,22,0.8
E92000001,England,nation,2021-03-29,70_74,2,20,0.7
E92000001,England,nation,2021-03-29,75_79,3,39,2.0
E92000001,England,nation,2021-03-29,80_84,8,34,2.4
E92000001,England,nation,2021-03-29,85_89,3,31,3.5
E92000001,England,nation,2021-03-29,90+,3,44,8.5
E92000001,England,nation,2021-03-28,00_04,0,0,0.0
E92000001,England,nation,2021-03-28,00_59,6,44,0.1
E92000001,England,nation,2021-03-28,05_09,0,0,0.0
E92000001,England,nation,2021-03-28,10_14,0,0,0.0
E92000001,England,nation,2021-03-28,15_19,0,1,0.0
E92000001,England,nation,2021-03-28,20_24,0,0,0.0
E92000001,England,nation,2021-03-28,25_29,0,0,0.0
E92000001,England,nation,2021-03-28,30_34,0,2,0.1
E92000001,England,nation,2021-03-28,35_39,0,2,0.1
E92000001,England,nation,2021-03-28,40_44,0,4,0.1
E92000001,England,nation,2021-03-28,45_49,1,6,0.2
E92000001,England,nation,2021-03-28,50_54,1,12,0.3
E92000001,England,nation,2021-03-28,55_59,4,17,0.5
E92000001,England,nation,2021-03-28,60+,21,226,1.7
E92000001,England,nation,2021-03-28,60_64,1,15,0.5
E92000001,England,nation,2021-03-28,65_69,4,27,1.0
E92000001,England,nation,2021-03-28,70_74,3,25,0.9
E92000001,England,nation,2021-03-28,75_79,3,39,2.0
E92000001,England,nation,2021-03-28,80_84,3,31,2.2
E92000001,England,nation,2021-03-28,85_89,2,36,4.1
E92000001,England,nation,2021-03-28,90+,5,53,10.2
E92000001,England,nation,2021-03-27,00_04,0,0,0.0
E92000001,England,nation,2021-03-27,00_59,5,44,0.1
E92000001,England,nation,2021-03-27,05_09,0,0,0.0
E92000001,England,nation,2021-03-27,10_14,0,0,0.0
E92000001,England,nation,2021-03-27,15_19,0,1,0.0
E92000001,England,nation,2021-03-27,20_24,0,0,0.0
E92000001,England,nation,2021-03-27,25_29,0,0,0.0
E92000001,England,nation,2021-03-27,30_34,0,3,0.1
E92000001,England,nation,2021-03-27,35_39,0,2,0.1
E92000001,England,nation,2021-03-27,40_44,1,5,0.1
E92000001,England,nation,2021-03-27,45_49,0,6,0.2
E92000001,England,nation,2021-03-27,50_54,1,12,0.3
E92000001,England,nation,2021-03-27,55_59,3,15,0.4
E92000001,England,nation,2021-03-27,60+,24,268,2.0
E92000001,England,nation,2021-03-27,60_64,2,17,0.5
E92000001,England,nation,2021-03-27,65_69,3,28,1.0
E92000001,England,nation,2021-03-27,70_74,1,26,0.9
E92000001,England,nation,2021-03-27,75_79,3,44,2.3
E92000001,England,nation,2021-03-27,80_84,2,36,2.5
E92000001,England,nation,2021-03-27,85_89,5,50,5.7
E92000001,England,nation,2021-03-27,90+,8,67,13.0
E92000001,England,nation,2021-03-26,00_04,0,0,0.0
E92000001,England,nation,2021-03-26,00_59,5,46,0.1
E92000001,England,nation,2021-03-26,05_09,0,0,0.0
E92000001,England,nation,2021-03-26,10_14,0,0,0.0
E92000001,England,nation,2021-03-26,15_19,1,1,0.0
E92000001,England,nation,2021-03-26,20_24,0,0,0.0
E92000001,England,nation,2021-03-26,25_29,0,0,0.0
E92000001,England,nation,2021-03-26,30_34,0,3,0.1
E92000001,England,nation,2021-03-26,35_39,0,2,0.1
E92000001,England,nation,2021-03-26,40_44,0,4,0.1
E92000001,England,nation,2021-03-26,45_49,1,6,0.2
E92000001,England,nation,2021-03-26,50_54,1,15,0.4
E92000001,England,nation,2021-03-26,55_59,2,15,0.4
E92000001,England,nation,2021-03-26,60+,36,296,2.2
E92000001,England,nation,2021-03-26,60_64,2,18,0.6
E92000001,England,nation,2021-03-26,65_69,4,36,1.3
E92000001,England,nation,2021-03-26,70_74,3,30,1.1
E92000001,England,nation,2021-03-26,75_79,8,48,2.5
E92000001,England,nation,2021-03-26,80_84,4,38,2.6
E92000001,England,nation,2021-03-26,85_89,6,55,6.3
E92000001,England,nation,2021-03-26,90+,9,71,13.7
E92000001,England,nation,2021-03-25,00_04,0,0,0.0
E92000001,England,nation,2021-03-25,00_59,6,46,0.1
E92000001,England,nation,2021-03-25,05_09,0,0,0.0
E92000001,England,nation,2021-03-25,10_14,0,0,0.0
E92000001,England,nation,2021-03-25,15_19,0,0,0.0
E92000001,England,nation,2021-03-25,20_24,0,0,0.0
E92000001,England,nation,2021-03-25,25_29,0,0,0.0
E92000001,England,nation,2021-03-25,30_34,1,3,0.1
E92000001,England,nation,2021-03-25,35_39,0,2,0.1
E92000001,England,nation,2021-03-25,40_44,0,4,0.1
E92000001,England,nation,2021-03-25,45_49,1,6,0.2
E92000001,England,nation,2021-03-25,50_54,1,18,0.5
E92000001,England,nation,2021-03-25,55_59,3,13,0.4
E92000001,England,nation,2021-03-25,60+,31,311,2.3
E92000001,England,nation,2021-03-25,60_64,3,17,0.5
E92000001,England,nation,2021-03-25,65_69,3,36,1.3
E92000001,England,nation,2021-03-25,70_74,4,33,1.2
E92000001,England,nation,2021-03-25,75_79,4,45,2.3
E92000001,England,nation,2021-03-25,80_84,8,41,2.8
E92000001,England,nation,2021-03-25,85_89,2,62,7.0
E92000001,England,nation,2021-03-25,90+,7,77,14.9
E92000001,England,nation,2021-03-24,00_04,0,0,0.0
E92000001,England,nation,2021-03-24,00_59,4,49,0.1
E92000001,England,nation,2021-03-24,05_09,0,0,0.0
E92000001,England,nation,2021-03-24,10_14,0,0,0.0
E92000001,England,nation,2021-03-24,15_19,0,0,0.0
E92000001,England,nation,2021-03-24,20_24,0,0,0.0
E92000001,England,nation,2021-03-24,25_29,0,0,0.0
E92000001,England,nation,2021-03-24,30_34,0,3,0.1
E92000001,England,nation,2021-03-24,35_39,2,3,0.1
E92000001,England,nation,2021-03-24,40_44,0,4,0.1
E92000001,England,nation,2021-03-24,45_49,0,7,0.2
E92000001,England,nation,2021-03-24,50_54,2,20,0.5
E92000001,England,nation,2021-03-24,55_59,0,12,0.3
E92000001,England,nation,2021-03-24,60+,30,323,2.4
E92000001,England,nation,2021-03-24,60_64,2,21,0.7
E92000001,England,nation,2021-03-24,65_69,1,35,1.3
E92000001,England,nation,2021-03-24,70_74,1,33,1.2
E92000001,England,nation,2021-03-24,75_79,10,46,2.4
E92000001,England,nation,2021-03-24,80_84,6,39,2.7
E92000001,England,nation,2021-03-24,85_89,5,67,7.6
E92000001,England,nation,2021-03-24,90+,5,82,15.9
E92000001,England,nation,2021-03-23,00_04,0,0,0.0
E92000001,England,nation,2021-03-23,00_59,6,53,0.1
E92000001,England,nation,2021-03-23,05_09,0,0,0.0
E92000001,England,nation,2021-03-23,10_14,0,0,0.0
E92000001,England,nation,2021-03-23,15_19,0,0,0.0
E92000001,England,nation,2021-03-23,20_24,0,0,0.0
E92000001,England,nation,2021-03-23,25_29,0,0,0.0
E92000001,England,nation,2021-03-23,30_34,0,3,0.1
E92000001,England,nation,2021-03-23,35_39,0,1,0.0
E92000001,England,nation,2021-03-23,40_44,2,4,0.1
E92000001,England,nation,2021-03-23,45_49,0,9,0.2
E92000001,England,nation,2021-03-23,50_54,3,18,0.5
E92000001,England,nation,2021-03-23,55_59,1,18,0.5
E92000001,England,nation,2021-03-23,60+,39,349,2.6
E92000001,England,nation,2021-03-23,60_64,2,19,0.6
E92000001,England,nation,2021-03-23,65_69,5,41,1.5
E92000001,England,nation,2021-03-23,70_74,6,39,1.4
E92000001,England,nation,2021-03-23,75_79,8,42,2.2
E92000001,England,nation,2021-03-23,80_84,3,46,3.2
E92000001,England,nation,2021-03-23,85_89,8,74,8.4
E92000001,England,nation,2021-03-23,90+,7,88,17.0
E92000001,England,nation,2021-03-22,00_04,0,0,0.0
E92000001,England,nation,2021-03-22,00_59,12,50,0.1
E92000001,England,nation,2021-03-22,05_09,0,0,0.0
E92000001,England,nation,2021-03-22,10_14,0,0,0.0
E92000001,England,nation,2021-03-22,15_19,0,0,0.0
E92000001,England,nation,2021-03-22,20_24,0,0,0.0
E92000001,England,nation,2021-03-22,25_29,0,0,0.0
E92000001,England,nation,2021-03-22,30_34,1,3,0.1
E92000001,England,nation,2021-03-22,35_39,0,1,0.0
E92000001,England,nation,2021-03-22,40_44,1,4,0.1
E92000001,England,nation,2021-03-22,45_49,3,9,0.2
E92000001,England,nation,2021-03-22,50_54,3,15,0.4
E92000001,England,nation,2021-03-22,55_59,4,18,0.5
E92000001,England,nation,2021-03-22,60+,45,373,2.8
E92000001,England,nation,2021-03-22,60_64,3,19,0.6
E92000001,England,nation,2021-03-22,65_69,7,40,1.4
E92000001,England,nation,2021-03-22,70_74,7,37,1.3
E92000001,England,nation,2021-03-22,75_79,3,45,2.3
E92000001,England,nation,2021-03-22,80_84,5,60,4.2
E92000001,England,nation,2021-03-22,85_89,8,81,9.2
E92000001,England,nation,2021-03-22,90+,12,91,17.6
E92000001,England,nation,2021-03-21,00_04,0,0,0.0
E92000001,England,nation,2021-03-21,00_59,6,45,0.1
E92000001,England,nation,2021-03-21,05_09,0,0,0.0
E92000001,England,nation,2021-03-21,10_14,0,0,0.0
E92000001,England,nation,2021-03-21,15_19,0,0,0.0
E92000001,England,nation,2021-03-21,20_24,0,0,0.0
E92000001,England,nation,2021-03-21,25_29,0,0,0.0
E92000001,England,nation,2021-03-21,30_34,1,2,0.1
E92000001,England,nation,2021-03-21,35_39,0,1,0.0
E92000001,England,nation,2021-03-21,40_44,1,3,0.1
E92000001,England,nation,2021-03-21,45_49,1,8,0.2
E92000001,England,nation,2021-03-21,50_54,1,15,0.4
E92000001,England,nation,2021-03-21,55_59,2,16,0.4
E92000001,England,nation,2021-03-21,60+,63,404,3.0
E92000001,England,nation,2021-03-21,60_64,3,25,0.8
E92000001,England,nation,2021-03-21,65_69,5,36,1.3
E92000001,England,nation,2021-03-21,70_74,4,39,1.4
E92000001,England,nation,2021-03-21,75_79,8,50,2.6
E92000001,England,nation,2021-03-21,80_84,8,68,4.7
E92000001,England,nation,2021-03-21,85_89,16,91,10.3
E92000001,England,nation,2021-03-21,90+,19,95,18.4
E92000001,England,nation,2021-03-20,00_04,0,0,0.0
E92000001,England,nation,2021-03-20,00_59,7,49,0.1
E92000001,England,nation,2021-03-20,05_09,0,0,0.0
E92000001,England,nation,2021-03-20,10_14,0,0,0.0
E92000001,England,nation,2021-03-20,15_19,0,0,0.0
E92000001,England,nation,2021-03-20,20_24,0,1,0.0
E92000001,England,nation,2021-03-20,25_29,0,0,0.0
E92000001,England,nation,2021-03-20,30_34,0,1,0.0
E92000001,England,nation,2021-03-20,35_39,0,2,0.1
E92000001,England,nation,2021-03-20,40_44,0,2,0.1
E92000001,England,nation,2021-03-20,45_49,0,8,0.2
E92000001,England,nation,2021-03-20,50_54,4,15,0.4
E92000001,England,nation,2021-03-20,55_59,3,20,0.5
E92000001,England,nation,2021-03-20,60+,52,410,3.0
E92000001,England,nation,2021-03-20,60_64,3,25,0.8
E92000001,England,nation,2021-03-20,65_69,11,41,1.5
E92000001,England,nation,2021-03-20,70_74,5,47,1.7
E92000001,England,nation,2021-03-20,75_79,7,51,2.6
E92000001,England,nation,2021-03-20,80_84,4,69,4.8
E92000001,England,nation,2021-03-20,85_89,10,90,10.2
E92000001,England,nation,2021-03-20,90+,12,87,16.8
E92000001,England,nation,2021-03-19,00_04,0,0,0.0
E92000001,England,nation,2021-03-19,00_59,5,51,0.1
E92000001,England,nation,2021-03-19,05_09,0,0,0.0
E92000001,England,nation,2021-03-19,10_14,0,0,0.0
E92000001,England,nation,2021-03-19,15_19,0,0,0.0
E92000001,England,nation,2021-03-19,20_24,0,1,0.0
E92000001,England,nation,2021-03-19,25_29,0,0,0.0
E92000001,England,nation,2021-03-19,30_34,0,1,0.0
E92000001,England,nation,2021-03-19,35_39,0,2,0.1
E92000001,England,nation,2021-03-19,40_44,0,2,0.1
E92000001,England,nation,2021-03-19,45_49,1,9,0.2
E92000001,England,nation,2021-03-19,50_54,4,13,0.3
E92000001,England,nation,2021-03-19,55_59,0,23,0.6
E92000001,England,nation,2021-03-19,60+,51,447,3.3
E92000001,England,nation,2021-03-19,60_64,1,28,0.9
E92000001,England,nation,2021-03-19,65_69,4,38,1.4
E92000001,England,nation,2021-03-19,70_74,6,56,2.0
E92000001,England,nation,2021-03-19,75_79,5,52,2.7
E92000001,England,nation,2021-03-19,80_84,7,78,5.4
E92000001,England,nation,2021-03-19,85_89,13,104,11.8
E92000001,England,nation,2021-03-19,90+,15,91,17.6
E92000001,England,nation,2021-03-18,00_04,0,0,0.0
E92000001,England,nation,2021-03-18,00_59,9,58,0.1
E92000001,England,nation,2021-03-18,05_09,0,0,0.0
E92000001,England,nation,2021-03-18,10_14,0,0,0.0
E92000001,England,nation,2021-03-18,15_19,0,0,0.0
E92000001,England,nation,2021-03-18,20_24,0,1,0.0
E92000001,England,nation,2021-03-18,25_29,0,0,0.0
E92000001,England,nation,2021-03-18,30_34,1,1,0.0
E92000001,England,nation,2021-03-18,35_39,1,2,0.1
E92000001,England,nation,2021-03-18,40_44,0,2,0.1
E92000001,England,nation,2021-03-18,45_49,2,11,0.3
E92000001,England,nation,2021-03-18,50_54,3,10,0.3
E92000001,England,nation,2021-03-18,55_59,2,31,0.8
E92000001,England,nation,2021-03-18,60+,43,465,3.5
E92000001,England,nation,2021-03-18,60_64,7,34,1.1
E92000001,England,nation,2021-03-18,65_69,2,42,1.5
E92000001,England,nation,2021-03-18,70_74,4,57,2.1
E92000001,England,nation,2021-03-18,75_79,5,54,2.8
E92000001,England,nation,2021-03-18,80_84,6,82,5.7
E92000001,England,nation,2021-03-18,85_89,7,108,12.3
E92000001,England,nation,2021-03-18,90+,12,88,17.0
E92000001,England,nation,2021-03-17,00_04,0,0,0.0
E92000001,England,nation,2021-03-17,00_59,8,62,0.1
E92000001,England,nation,2021-03-17,05_09,0,0,0.0
E92000001,England,nation,2021-03-17,10_14,0,0,0.0
E92000001,England,nation,2021-03-17,15_19,0,0,0.0
E92000001,England,nation,2021-03-17,20_24,0,1,0.0
E92000001,England,nation,2021-03-17,25_29,0,0,0.0
E92000001,England,nation,2021-03-17,30_34,0,0,0.0
E92000001,England,nation,2021-03-17,35_39,0,1,0.0
E92000001,England,nation,2021-03-17,40_44,0,2,0.1
E92000001,England,nation,2021-03-17,45_49,2,11,0.3
E92000001,England,nation,2021-03-17,50_54,0,11,0.3
E92000001,England,nation,2021-03-17,55_59,6,36,1.0
E92000001,England,nation,2021-03-17,60+,56,516,3.8
E92000001,England,nation,2021-03-17,60_64,0,31,1.0
E92000001,England,nation,2021-03-17,65_69,7,45,1.6
E92000001,England,nation,2021-03-17,70_74,7,70,2.5
E92000001,England,nation,2021-03-17,75_79,6,67,3.5
E92000001,England,nation,2021-03-17,80_84,13,89,6.2
E92000001,England,nation,2021-03-17,85_89,12,118,13.4
E92000001,England,nation,2021-03-17,90+,11,96,18.6
E92000001,England,nation,2021-03-16,00_04,0,0,0.0
E92000001,England,nation,2021-03-16,00_59,3,67,0.2
E92000001,England,nation,2021-03-16,05_09,0,0,0.0
E92000001,England,nation,2021-03-16,10_14,0,0,0.0
E92000001,England,nation,2021-03-16,15_19,0,0,0.0
E92000001,England,nation,2021-03-16,20_24,0,1,0.0
E92000001,England,nation,2021-03-16,25_29,0,0,0.0
E92000001,England,nation,2021-03-16,30_34,0,0,0.0
E92000001,England,nation,2021-03-16,35_39,0,2,0.1
E92000001,England,nation,2021-03-16,40_44,2,2,0.1
E92000001,England,nation,2021-03-16,45_49,0,12,0.3
E92000001,England,nation,2021-03-16,50_54,0,14,0.4
E92000001,England,nation,2021-03-16,55_59,1,36,1.0
E92000001,England,nation,2021-03-16,60+,63,544,4.0
E92000001,England,nation,2021-03-16,60_64,2,33,1.1
E92000001,England,nation,2021-03-16,65_69,4,51,1.8
E92000001,England,nation,2021-03-16,70_74,4,75,2.7
E92000001,England,nation,2021-03-16,75_79,11,71,3.7
E92000001,England,nation,2021-03-16,80_84,17,93,6.5
E92000001,England,nation,2021-03-16,85_89,15,124,14.1
E92000001,England,nation,2021-03-16,90+,10,97,18.8
E92000001,England,nation,2021-03-15,00_04,0,0,0.0
E92000001,England,nation,2021-03-15,00_59,7,75,0.2
E92000001,England,nation,2021-03-15,05_09,0,0,0.0
E92000001,England,nation,2021-03-15,10_14,0,0,0.0
E92000001,England,nation,2021-03-15,15_19,0,0,0.0
E92000001,England,nation,2021-03-15,20_24,0,1,0.0
E92000001,England,nation,2021-03-15,25_29,0,0,0.0
E92000001,England,nation,2021-03-15,30_34,0,0,0.0
E92000001,England,nation,2021-03-15,35_39,0,2,0.1
E92000001,England,nation,2021-03-15,40_44,0,1,0.0
E92000001,England,nation,2021-03-15,45_49,2,12,0.3
E92000001,England,nation,2021-03-15,50_54,3,15,0.4
E92000001,England,nation,2021-03-15,55_59,2,44,1.2
E92000001,England,nation,2021-03-15,60+,76,583,4.3
E92000001,England,nation,2021-03-15,60_64,9,34,1.1
E92000001,England,nation,2021-03-15,65_69,3,59,2.1
E92000001,England,nation,2021-03-15,70_74,9,87,3.1
E92000001,England,nation,2021-03-15,75_79,8,74,3.8
E92000001,England,nation,2021-03-15,80_84,13,91,6.3
E92000001,England,nation,2021-03-15,85_89,18,134,15.2
E92000001,England,nation,2021-03-15,90+,16,104,20.1
E92000001,England,nation,2021-03-14,00_04,0,0,0.0
E92000001,England,nation,2021-03-14,00_59,10,90,0.2
E92000001,England,nation,2021-03-14,05_09,0,0,0.0
E92000001,England,nation,2021-03-14,10_14,0,0,0.0
E92000001,England,nation,2021-03-14,15_19,0,0,0.0
E92000001,England,nation,2021-03-14,20_24,1,1,0.0
E92000001,England,nation,2021-03-14,25_29,0,0,0.0
E92000001,England,nation,2021-03-14,30_34,0,0,0.0
E92000001,England,nation,2021-03-14,35_39,1,4,0.1
E92000001,England,nation,2021-03-14,40_44,0,2,0.1
E92000001,England,nation,2021-03-14,45_49,1,13,0.3
E92000001,England,nation,2021-03-14,50_54,1,19,0.5
E92000001,England,nation,2021-03-14,55_59,6,51,1.4
E92000001,England,nation,2021-03-14,60+,69,606,4.5
E92000001,England,nation,2021-03-14,60_64,3,33,1.1
E92000001,England,nation,2021-03-14,65_69,10,63,2.3
E92000001,England,nation,2021-03-14,70_74,12,94,3.4
E92000001,England,nation,2021-03-14,75_79,9,78,4.0
E92000001,England,nation,2021-03-14,80_84,9,91,6.3
E92000001,England,nation,2021-03-14,85_89,15,139,15.8
E92000001,England,nation,2021-03-14,90+,11,108,20.9
E92000001,England,nation,2021-03-13,00_04,0,0,0.0
E92000001,England,nation,2021-03-13,00_59,9,98,0.2
E92000001,England,nation,2021-03-13,05_09,0,0,0.0
E92000001,England,nation,2021-03-13,10_14,0,0,0.0
E92000001,England,nation,2021-03-13,15_19,0,0,0.0
E92000001,England,nation,2021-03-13,20_24,0,0,0.0
E92000001,England,nation,2021-03-13,25_29,0,0,0.0
E92000001,England,nation,2021-03-13,30_34,0,0,0.0
E92000001,England,nation,2021-03-13,35_39,0,3,0.1
E92000001,England,nation,2021-03-13,40_44,0,5,0.1
E92000001,England,nation,2021-03-13,45_49,1,14,0.4
E92000001,England,nation,2021-03-13,50_54,2,25,0.6
E92000001,England,nation,2021-03-13,55_59,6,51,1.4
E92000001,England,nation,2021-03-13,60+,89,632,4.7
E92000001,England,nation,2021-03-13,60_64,6,35,1.1
E92000001,England,nation,2021-03-13,65_69,8,63,2.3
E92000001,England,nation,2021-03-13,70_74,14,98,3.5
E92000001,England,nation,2021-03-13,75_79,8,79,4.1
E92000001,England,nation,2021-03-13,80_84,13,102,7.1
E92000001,England,nation,2021-03-13,85_89,24,138,15.7
E92000001,England,nation,2021-03-13,90+,16,117,22.6
E92000001,England,nation,2021-03-12,00_04,0,0,0.0
E92000001,England,nation,2021-03-12,00_59,12,104,0.2
E92000001,England,nation,2021-03-12,05_09,0,0,0.0
E92000001,England,nation,2021-03-12,10_14,0,1,0.0
E92000001,England,nation,2021-03-12,15_19,0,0,0.0
E92000001,England,nation,2021-03-12,20_24,0,0,0.0
E92000001,England,nation,2021-03-12,25_29,0,0,0.0
E92000001,England,nation,2021-03-12,30_34,0,1,0.0
E92000001,England,nation,2021-03-12,35_39,0,3,0.1
E92000001,England,nation,2021-03-12,40_44,0,5,0.1
E92000001,England,nation,2021-03-12,45_49,3,15,0.4
E92000001,England,nation,2021-03-12,50_54,1,31,0.8
E92000001,England,nation,2021-03-12,55_59,8,48,1.3
E92000001,England,nation,2021-03-12,60+,69,657,4.9
E92000001,England,nation,2021-03-12,60_64,7,33,1.1
E92000001,England,nation,2021-03-12,65_69,8,66,2.4
E92000001,England,nation,2021-03-12,70_74,7,97,3.5
E92000001,England,nation,2021-03-12,75_79,7,90,4.6
E92000001,England,nation,2021-03-12,80_84,11,111,7.7
E92000001,England,nation,2021-03-12,85_89,17,132,15.0
E92000001,England,nation,2021-03-12,90+,12,128,24.7
E92000001,England,nation,2021-03-11,00_04,0,0,0.0
E92000001,England,nation,2021-03-11,00_59,13,101,0.2
E92000001,England,nation,2021-03-11,05_09,0,0,0.0
E92000001,England,nation,2021-03-11,10_14,0,1,0.0
E92000001,England,nation,2021-03-11,15_19,0,0,0.0
E92000001,England,nation,2021-03-11,20_24,0,0,0.0
E92000001,England,nation,2021-03-11,25_29,0,0,0.0
E92000001,England,nation,2021-03-11,30_34,0,1,0.0
E92000001,England,nation,2021-03-11,35_39,0,3,0.1
E92000001,England,nation,2021-03-11,40_44,0,6,0.2
E92000001,England,nation,2021-03-11,45_49,2,12,0.3
E92000001,England,nation,2021-03-11,50_54,4,35,0.9
E92000001,England,nation,2021-03-11,55_59,7,43,1.2
E92000001,England,nation,2021-03-11,60+,94,735,5.5
E92000001,England,nation,2021-03-11,60_64,4,32,1.0
E92000001,England,nation,2021-03-11,65_69,5,70,2.5
E92000001,England,nation,2021-03-11,70_74,17,108,3.9
E92000001,England,nation,2021-03-11,75_79,18,110,5.7
E92000001,England,nation,2021-03-11,80_84,13,131,9.1
E92000001,England,nation,2021-03-11,85_89,17,144,16.4
E92000001,England,nation,2021-03-11,90+,20,140,27.1
E92000001,England,nation,2021-03-10,00_04,0,0,0.0
E92000001,England,nation,2021-03-10,00_59,13,102,0.2
E92000001,England,nation,2021-03-10,05_09,0,0,0.0
E92000001,England,nation,2021-03-10,10_14,0,1,0.0
E92000001,England,nation,2021-03-10,15_19,0,0,0.0
E92000001,England,nation,2021-03-10,20_24,0,0,0.0
E92000001,England,nation,2021-03-10,25_29,0,0,0.0
E92000001,England,nation,2021-03-10,30_34,0,1,0.0
E92000001,England,nation,2021-03-10,35_39,1,3,0.1
E92000001,England,nation,2021-03-10,40_44,0,7,0.2
E92000001,England,nation,2021-03-10,45_49,3,11,0.3
E92000001,England,nation,2021-03-10,50_54,3,37,0.9
E92000001,England,nation,2021-03-10,55_59,6,42,1.1
E92000001,England,nation,2021-03-10,60+,84,756,5.6
E92000001,England,nation,2021-03-10,60_64,2,36,1.2
E92000001,England,nation,2021-03-10,65_69,13,75,2.7
E92000001,England,nation,2021-03-10,70_74,12,107,3.8
E92000001,England,nation,2021-03-10,75_79,10,102,5.3
E92000001,England,nation,2021-03-10,80_84,17,132,9.2
E92000001,England,nation,2021-03-10,85_89,18,161,18.3
E92000001,England,nation,2021-03-10,90+,12,143,27.6
E92000001,England,nation,2021-03-09,00_04,0,0,0.0
E92000001,England,nation,2021-03-09,00_59,11,104,0.2
E92000001,England,nation,2021-03-09,05_09,0,0,0.0
E92000001,England,nation,2021-03-09,10_14,0,1,0.0
E92000001,England,nation,2021-03-09,15_19,0,0,0.0
E92000001,England,nation,2021-03-09,20_24,0,0,0.0
E92000001,England,nation,2021-03-09,25_29,0,1,0.0
E92000001,England,nation,2021-03-09,30_34,0,2,0.1
E92000001,England,nation,2021-03-09,35_39,0,3,0.1
E92000001,England,nation,2021-03-09,40_44,1,7,0.2
E92000001,England,nation,2021-03-09,45_49,0,11,0.3
E92000001,England,nation,2021-03-09,50_54,1,37,0.9
E92000001,England,nation,2021-03-09,55_59,9,42,1.1
E92000001,England,nation,2021-03-09,60+,102,783,5.8
E92000001,England,nation,2021-03-09,60_64,3,38,1.2
E92000001,England,nation,2021-03-09,65_69,12,76,2.7
E92000001,England,nation,2021-03-09,70_74,16,105,3.8
E92000001,England,nation,2021-03-09,75_79,14,104,5.4
E92000001,England,nation,2021-03-09,80_84,15,138,9.6
E92000001,England,nation,2021-03-09,85_89,25,169,19.2
E92000001,England,nation,2021-03-09,90+,17,153,29.6
E92000001,England,nation,2021-03-08,00_04,0,1,0.0
E92000001,England,nation,2021-03-08,00_59,22,106,0.2
E92000001,England,nation,2021-03-08,05_09,0,0,0.0
E92000001,England,nation,2021-03-08,10_14,0,1,0.0
E92000001,England,nation,2021-03-08,15_19,0,0,0.0
E92000001,England,nation,2021-03-08,20_24,0,0,0.0
E92000001,England,nation,2021-03-08,25_29,0,1,0.0
E92000001,England,nation,2021-03-08,30_34,0,3,0.1
E92000001,England,nation,2021-03-08,35_39,2,3,0.1
E92000001,England,nation,2021-03-08,40_44,1,8,0.2
E92000001,England,nation,2021-03-08,45_49,3,13,0.3
E92000001,England,nation,2021-03-08,50_54,7,42,1.1
E92000001,England,nation,2021-03-08,55_59,9,34,0.9
E92000001,England,nation,2021-03-08,60+,99,822,6.1
E92000001,England,nation,2021-03-08,60_64,8,44,1.4
E92000001,England,nation,2021-03-08,65_69,7,83,3.0
E92000001,England,nation,2021-03-08,70_74,16,105,3.8
E92000001,England,nation,2021-03-08,75_79,12,110,5.7
E92000001,England,nation,2021-03-08,80_84,13,147,10.2
E92000001,England,nation,2021-03-08,85_89,23,171,19.4
E92000001,England,nation,2021-03-08,90+,20,162,31.3
E92000001,England,nation,2021-03-07,00_04,0,1,0.0
E92000001,England,nation,2021-03-07,00_59,18,105,0.2
E92000001,England,nation,2021-03-07,05_09,0,0,0.0
E92000001,England,nation,2021-03-07,10_14,0,1,0.0
E92000001,England,nation,2021-03-07,15_19,0,0,0.0
E92000001,England,nation,2021-03-07,20_24,0,0,0.0
E92000001,England,nation,2021-03-07,25_29,0,1,0.0
E92000001,England,nation,2021-03-07,30_34,0,5,0.1
E92000001,England,nation,2021-03-07,35_39,0,2,0.1
E92000001,England,nation,2021-03-07,40_44,3,11,0.3
E92000001,England,nation,2021-03-07,45_49,2,12,0.3
