"ltla","ltla_code","region","positive","number_samples","prevalence","lower","upper"
"Stafford","E07000197","West Midlands",0,593,0,0,0.00454174631044691
"Ipswich","E07000202","East of England",0,525,0,0,0.00512699456667876
"Mid Suffolk","E07000203","East of England",0,594,0,0,0.0045341349410533
"Guildford","E07000209","South East",0,571,0,0,0.00471590955493686
"Stratford-on-Avon","E07000221","West Midlands",0,533,0,0,0.00505043019837118
"Wyre Forest","E07000239","West Midlands",0,521,0,0,0.00516615393499756
"Wigan","E08000010","North West",0,509,0,0,0.00528730534328894
"Wirral","E08000015","North West",0,525,0,0,0.00512699456667876
"Barnsley","E08000016","Yorkshire and The Humber",0,477,0,0,0.00564000873247009
"Solihull","E08000029","West Midlands",0,565,0,0,0.00476575133938987
"Walsall","E08000030","West Midlands",0,471,0,0,0.00571144562583653
"Wolverhampton","E08000031","West Midlands",0,432,0,0,0.00622385312273137
"Hackney","E09000012","London",0,484,0,0,0.00555889179912451
"Islington","E09000019","London",0,468,0,0,0.00574784701756814
